node,clustering_coefficient
Q96VG1,0.0
O49697,0.0
crn-3,0.0
S4R1B8,0.0
P13852,0.0
Q9VAZ2,0.0
Q9VP94,0.0
Q9N328,0.0
Q02888,0.07352941176470588
Q5RJY2,0.0
P46602,0.0
P09055,0.044444444444444446
Q8MRC9,0.0
Q9UKP3,0.0
Q9V574,0.0
O14162,0.06060606060606061
Q12349,0.06060606060606061
727764,0.0
Q9V5L3,0.0
Q9Y3S2,0.0323463304993648
P42346,0.0
Q9CQF4,0.0
KRTAP4-7,0.0
E2QCF1,0.0
Q8TF30,0.0
P30130,0.18253968253968253
Q8N7F7,0.0
Q6NQ64,0.0
P10383,0.0
srrA,0.0
Q9HGQ3,0.041666666666666664
Q9ZSB1,0.0
Q7XJ60,0.0
Q9ZW22,0.0
Q5AKX2,0.0
Q9FN05,0.6666666666666666
Q9ZR37,0.0
P37630,0.21924603174603174
Q6P4A8,0.018066847335140017
Q5VTD9,0.0
Q7TQI0,0.0
Q09861,0.0
Q39203,0.0
Q9N3Y3,0.0
A0A0A6YY37,0.0
P33892,0.05612694681163679
A0A8M3ATV2,0.0
B9WRT8,0.0
Q91UZ5,0.0
Q9UEW3,0.0
A0A384KMG1,0.0
Q8TAL6,0.038191395961369626
Q8GXN6,0.0
Q9VHH9,1.0
Q8TDV0,0.06666666666666667
Q9C969,0.0
Q9BYI3,0.047619047619047616
Q6P2Q9,0.07026307026307026
Q9LIS3,0.0
Q12026,0.041666666666666664
Q9VDP7,0.0
P51863,0.0
O08807,0.10909090909090909
Q6UVY6,0.03218390804597701
Q499Z4,0.3333333333333333
Q02094,0.0
P53961,0.08095238095238096
P0AAX8,0.07142857142857142
P00516,0.0
O14100,0.0
Q7JY07,0.0
Q66HA6,0.0
Q9C0E8,0.22509475792033184
Q9FY75,0.0
F4JLM5,0.1931216931216931
Q9P3V0,0.0
Q5U0X8,0.0
643535,0.0
Q9P0P0,0.011611030478955007
Q27580,0.0
Q3U2G2,0.3790849673202614
Q61390,0.0
Q6A4J8,0.005285412262156448
P06339,0.0
P58304,0.13636363636363635
O13719,0.0
Q06511,0.07692307692307693
A0A0G2JVC1,0.0
P0ACB7,0.195097037793667
Q7L2Z9,0.0675990675990676
28410,0.0
P45378,0.015151515151515152
P10243,0.8
P34346,0.08823529411764706
O04378,0.0
Q6PIE5,0.2857142857142857
Q27954,0.0
Q99JY0,0.3201581027667984
A2A791,0.7333333333333333
P04629,0.021701884637350087
Q02771,0.0
Q9XTW2,0.0
P14056,0.0
P34139,0.0
P0A9L3,0.10833333333333334
Q8W453,0.0
Q9VGH0,0.0
Q6PCB7,0.04736842105263158
A0A178VQA2,0.0
O59945,0.0
Q9VTE5,0.0
Q8NET5,0.0
Q8MXS1,0.0
Q9NRQ2,0.022222222222222223
Q08921,0.023809523809523808
Q14990,0.08791208791208792
Q9D0I6,0.0
Q02487,0.11039518900343642
A0A0B4KH64,0.0
Q67ZB6,0.0
P53976,0.0
P40080,0.09090909090909091
28620,0.0
Q13422,0.04390243902439024
Q9STX3,0.0
P06182,0.022222222222222223
Q9LYU9,0.0
O82318,0.0
Q9P6H9,0.06560283687943262
Q96DZ5,0.0
P32833,0.05397822915497699
O60238,0.26143790849673204
A1Z7C4,0.0
P47158,0.0
Q6PD74,0.04285714285714286
Q80WW9,0.0
P40975,1.0
A0A654ERU9,0.0
Q9P7H7,0.0
Q12118,0.06349206349206349
Q01705,0.0
Q46831,0.0
101954278,0.0
Q8INI8,0.0
Q12772,0.024547048509643482
O65570,0.0
Q9T065,0.0
Q9BPZ2,0.07333333333333333
P50150,0.1794871794871795
Q9VJB6,0.0
Q7Z7L8,0.0
B9WZD6,0.0
Q6NQY2,0.0
Q07139,0.012903225806451613
Q6ZMI0,0.020634920634920634
Q8BL95,0.0
Q8NI17,0.03
O14525,0.0
P62203,0.0
P0A951,0.0
C0H4X7,0.0
Q9U1V4,1.0
Q9LSP6,0.0
Q9NZ53,0.05105105105105105
F4JCV6,0.0
A3QMC5,0.7682570593963
Q8CIN4,0.18681318681318682
Q5M9H4,0.0
P76463,0.0
G4S9F5,0.0
Q5VW32,0.045454545454545456
P0A8C4,0.3333333333333333
Q9M3B4,0.25
Q9VEX1,0.0
P19955,0.3333333333333333
Q21130,0.0
3646378,0.0
Q9NEZ5,0.0
A0A974DV16,0.0
Q5U249,0.0
P0ACV8,0.0
Q5FWF5,0.0
Q9SIB4,0.0
P55035,0.0
O94340,0.0
Q95X47,0.0
Q9UN30,0.05413105413105413
Q23290,0.0
Q9CX98,0.21705426356589147
C0H586,0.0
A0A1D8PM53,0.0
Q7KHI6,0.0
P23978,0.0
A0A1D8PN92,0.0
Q9Y271,0.0
O14627,0.0
Q9XVY7,0.0
283788,0.0
P79947,0.0
A0A1D8PKC3,0.0
P36607,0.0
Q9FKP6,0.0
Q60960,0.07272727272727272
Q96FN5,0.0
P27777,0.0
Q8TED0,0.10776942355889724
Q9H9B4,0.09522830111065406
Q9LZ98,0.0
O60271,0.018113465481886533
P50616,0.30718954248366015
F8VQB6,0.0
Q9BWD3,0.0
Q640N3,0.0782608695652174
Q9BQ90,0.012587412587412588
P0CG39,0.03636363636363636
O75717,0.03484320557491289
Q86BS2,0.0
Q9GZV8,0.2967032967032967
F4HZT2,0.0
Q5BJD5,0.041666666666666664
Q9CZT8,0.0
O95714,0.01644736842105263
O08691,0.0
R9PY16,0.0
A0A1W2P800,0.0
O75396,0.16847265221878224
Q8BNE1,0.0
A7DTG3,0.0
O60811,0.0
Q39119,0.0
O81062,0.0
Q9JK91,0.0
Q9VBX3,0.0
P97785,0.16666666666666666
P31267,0.0
P01042,0.047619047619047616
Q5AB99,0.0
Q8BTQ0,0.0
Q8WWY7,0.0
G3HFY4,0.0
7310,0.5
Q9H267,0.08571428571428572
Q91ZN1,0.0
A0A8I6AA85,0.0
O74792,0.045454545454545456
Q9LXA5,0.0
P0ACN7,0.18048780487804877
Q9W3M3,0.0
Q9BXJ3,0.0
Q9VEP6,0.0
Q12691,0.0
436081,0.0
Q9S972,0.0
Q92882,0.011695906432748537
Q7XJ53,0.0
Q8C1A5,0.19047619047619047
Q9GZD5,0.0
Q9H2A9,0.034675286511901264
Q8LPQ5,0.0
P36599,0.09090909090909091
A6NK44,0.0
P15651,0.0
P83105,0.0
P47757,0.11764705882352941
Q9U3K3,0.0
Q9Y6L6,0.01098901098901099
Q7L523,0.41904761904761906
O14936,0.10912190963341858
Q61194,0.0
Q03337,0.027777777777777776
Q9CY99,0.0
100130691,0.0
A8MXD5,0.0
Q09221,0.0
Q6NSI3,0.0
O94729,0.0
Q8I5E0,0.0
Q3T035,0.0
Q9NZH6,0.0
C6Y4C3,0.0
Q9NUG6,0.22914837576821773
Q9P281,0.23636363636363636
P0ABL8,0.0
Q9VU76,0.0
Q8BH73,0.0
Q969S3,0.06116642958748222
P97432,0.0
Q8K1E0,0.0
Q96P48,0.04395604395604396
Q8CHY3,0.0
G3IFY1,0.0
Q9FF81,0.0
A0A654F893,0.0
Q96HE8,0.0
P46853,0.10833333333333334
P97797,0.0
Q5DT21,0.0
O60347,0.6666666666666666
P18893,0.0
F6PB84,0.0
Q59RR0,0.0
P39054,0.0915032679738562
Q93Y07,0.0
Q0KI85,0.0
F29B9.11,0.12684989429175475
Q99NA5,0.0
O76411,0.0
Q8IBL9,0.0
Q9SAF1,0.0
851057,0.0
Q4V5M2,0.0
Q8LFT2,0.0
Q9VQD4,0.0
P75715,0.3333333333333333
Q09364,0.0
A0A0B4JDA0,0.0
Q8N8W4,0.04736842105263158
F4IW47,0.3
P39938,0.3333333333333333
F4I7Y8,0.0
Q9U2G5,0.0
856266,0.0
Q9VV75,0.0
Q38909,0.0
Q9JJE7,0.0
Q47013,0.11764705882352941
P20309,0.010159651669085631
A0A0B4LEH6,0.0
P83778,0.0
Q91XA8,0.5
Q9D1T5,0.3
B2RZD1,0.0
Q93595,0.0
O95864,0.16307692307692306
Q9XUC2,0.0
Q9UHY7,0.04411764705882353
O95198,0.023759608665269043
A0A1D8PU74,0.0
Q9Z0L2,0.0
Q8CHW4,0.2
Q3UIA2,0.0
Q5B7Q8,0.0
P09155,0.08465608465608465
Q9Z131,0.0
Q12746,0.041025641025641026
F26A1.6,0.0
Q9D0M5,0.19047619047619047
Q9VTD4,0.0
Q8L770,0.21428571428571427
P30204,0.0
A0A0B4KI34,0.0
Q03445,0.0
Q06178,0.0
Q6PD10,1.0
Q04917,0.009763617677286743
P40532,0.05776598880047156
Q923S6,0.0
P53685,0.058823529411764705
Q9VPA5,0.0
Q5VTL7,0.0
O94778,0.0
P70236,0.41025641025641024
Q69ZN7,1.0
A1ZAZ6,0.0
P02100,0.16666666666666666
A0A384L2N7,0.5934065934065934
P37344,0.020148240943731077
PDZD8,0.0
P41149,0.0
Q92544,0.04067796610169491
Q9BYE3,0.6666666666666666
Q6DKI1,0.3461590570383417
Q10341,0.0
A8JUN7,0.0
P52491,0.01904761904761905
P54274,0.031578947368421054
P0CY04,0.02855924978687127
100287082,0.0
F1LR10,0.0
Q9I8G4,0.0
Q9C026,0.02857142857142857
Q94CK3,0.0
Q96MR6,0.0
Q9LFR7,0.0
Q8BYL4,0.0
O60187,0.0
P49242,0.0
P35222,0.08159041394335512
Q8IZE3,0.09931798806479114
Q9Y320,0.044444444444444446
Q8WZ71,0.0
O74808,0.027777777777777776
Q8IZ81,0.0
O43150,0.1111111111111111
Q9XVU8,0.0
P32246,0.00776343495376728
Q92210,0.0
P97311,0.0
Q10449,0.0
Q95QT4,0.0
Q13061,0.04040404040404041
Q8TAZ6,0.0
Q8C3Q9,0.0
A0A144A4T0,0.0
Q8S9J8,0.0
Q9VUS0,0.0
Q9VEV4,0.0
Q15170,0.014689265536723164
Q02330,0.0
P33413,0.0
S6FD08,0.0
9164982,0.0
3639051,0.0
Q2M2R8,0.0
P90898,0.0
Q99572,0.0
Q9D7A8,0.0
Q8TEY7,0.11489861886570672
Q9BWN1,0.052307692307692305
P49773,0.100067957866123
Q9M353,0.0
P51571,0.12797461660497092
Q80VP1,0.37777777777777777
P25527,0.13636363636363635
Q9Y6F9,0.5
O15305,0.06666666666666667
16016,1.0
P38358,0.0
Q8N448,0.0
O60237,0.03598484848484849
P35219,0.03260869565217391
Q8WW27,0.0
P50454,0.06552006552006552
A0A974HIB3,0.0
Q12247,0.2
Q96S37,0.0
Q9NYF8,0.1279220779220779
P0AFW4,0.0
P36562,0.0
A0JNT9,0.0
Q9VEW3,0.0
Q8K2X8,0.0
Q6PRD7,0.0
Q8TAQ2,0.05263157894736842
Q5R3F8,0.05128205128205128
P24468,0.013365410318096765
P29386,0.0
407007,0.0
Q93167,0.3
Q8CIV8,0.3
P70377,1.0
Q9P2F8,0.06956521739130435
Q15166,0.16666666666666666
Q9TYJ0,0.0
P03126,0.0
Q7K7S3,0.0
P49367,1.0
Q8TBE1,0.0
Q61510,0.0
Q8MQV5,0.0
A4GSN8,0.0
P0A9W0,0.1774891774891775
A0A178UJW7,0.0
Q9Y2G8,0.16129353233830845
Q99208,0.0
A0A178W414,0.0
Q3UZP4,0.0
Q9BL35,0.15151515151515152
O74902,0.06666666666666667
P41250,0.10599078341013825
P14207,0.0
Q9VM95,0.0
3639648,0.0
P19600,0.0
A0A974DSA2,0.0
Q9FLF7,0.0
Q6NQ54,0.0
Q9MAH0,0.0
Q9VLP4,0.0
F5GUC7,0.0
Q9FIU5,0.0
Q9VI34,0.0
Q9W219,0.0
Q03519,0.00975609756097561
Q9VE01,0.0
Q8I5S7,0.0
O14220,0.0
25787,0.0
O42365,0.0
Q9S7H5,0.0
Q9BT23,0.0
App,0.0
P0AAC4,0.1
Q08975,0.0
Q9JJ79,0.0
A0A8I6A4W0,0.0
Q9S7L5,0.0
P32363,0.14285714285714285
Q95XX1,0.0
B5DEQ4,0.0
Q9FMW9,0.0
Q9W161,0.0
A0A5K1K9A0,0.0
P13738,0.05847953216374269
P0A6A8,0.16253000813443644
Q9SCR2,0.0
Q8IU85,0.02
Q9VMD5,0.0
A0A1D8PCJ1,0.0
Q5T0L3,0.029239766081871343
P61203,0.0
Q23973,0.0
Q6GMZ1,0.0
E2JL04,0.0
Q17994,0.397212543554007
C8JQN9,0.0
Q7JRQ4,0.0
O43042,0.0
rnp-4,0.1111111111111111
Q8TCG1,0.010230179028132993
P77625,0.1
Q94527,0.0
P0DH85,0.0
Q21121,0.0
P11154,0.030303030303030304
668435,0.0
399806,0.0
Q8CD76,1.0
O75970,0.08080808080808081
O76632,0.0
O74903,0.0
O46202,0.0
Q93YV6,0.0
A2AHG0,1.0
O14317,0.09523809523809523
Q9LHQ5,0.0
Q07653,0.0
Q96FW1,0.023333333333333334
P19804,0.0
Q86TI4,0.10144927536231885
P34418,0.0
Gcdh,0.0
Q21269,0.0
173433,0.0
Q8VE99,0.0
Q9HEY7,0.0
F4K8J6,0.0
Q9D8Y7,0.0
P85834,0.0
Q9D1E8,0.0
Q18824,0.0
Q9C002,0.13787433940105695
Q99613,0.05222734254992319
Q99JX3,0.023809523809523808
Q6UY27,0.0
Q864U1,0.0
A0A8J0U155,0.0
Q5ZIK9,0.0
Q19336,1.0
Q6ZUJ8,0.0
Q9SLK2,0.0
Q01740,0.0
Q9CR13,0.0
629081,0.0
Q9M336,0.0
P0AEF8,0.11349325337331334
A0A1D8PH05,0.0
100037096,0.0
A7E2F4,0.03940886699507389
Q9JMH3,0.0
Q9UTC2,0.006644518272425249
O17036,0.0
Q6PFQ5,0.0
O94281,0.023809523809523808
Q69YH5,0.043076923076923075
Q02933,0.043478260869565216
Q8IKL7,0.0
P53913,0.0
Q9NS00,0.0
Q9Y316,0.019943019943019943
P11353,0.052100840336134456
Q9VXU2,0.0
Q96FA7,0.0
F4KFK3,0.0
P76169,0.0
P38072,0.0
Q68CZ1,0.1830065359477124
O14122,0.0
Q96VH4,0.0
G5E8L8,0.0
Q99PV0,0.3515151515151515
O00625,0.09183673469387756
Q18035,0.3333333333333333
P35487,0.0
H2L045,0.0
Q9SZL4,0.0
O14645,0.0
653566,0.0
U4PEV8,0.0
P82347,0.0
A4FU49,0.0
P42804,0.0
Q9R0H5,0.0
O22873,0.0
Q95Q89,0.0
Q9N4V2,0.0
Q8H1G0,0.0
Q7ZVL9,0.0
O17895,0.0
Q6P3X3,0.04995374653098982
A2AG36,0.0
Q9XW41,0.015151515151515152
Q8NB15,0.047619047619047616
100911597,0.0
Q9VDE5,0.0
Q9STT5,0.0
Q9FYB7,0.0
Q8R422,0.0
A0A8J8XLZ3,0.0
Q9QZR9,0.0
G5EGF4,0.8333333333333334
Q9P086,0.0
Q9SD07,0.0
Q5BIC3,0.0
Q9P787,0.0
Q8T062,0.0
Q8TF65,0.044444444444444446
Q9VCW2,0.0
P53079,0.0
Q9P127,0.0
3635003,0.0
3646392,0.0
Q9VIQ6,0.0
O13895,0.0
P41271,0.2857142857142857
Q8IJF4,0.0
A6NFN9,0.0
Q18947,0.0
363135,0.0
Q9VIS1,0.0
Q18726,0.0
P34232,0.06060606060606061
P91505,0.0
Q9N5S5,0.0
Q7Z570,0.0
P05049,0.0
A0A384KMY2,0.0
Q8C5N3,0.32954545454545453
P34160,0.1619047619047619
Q9DCU2,0.0
F4HZK4,0.0
Q9H9V4,0.0
Q9D289,1.0
406934,0.0
P04751,0.0
O81793,0.0
O43566,1.0
P48566,0.3333333333333333
84809,0.2222222222222222
Q9FR44,0.0
O80448,1.0
Q6TDU8,0.0
Q8IH24,0.0
Q9FZ45,0.0
Q6GMN2,0.0
L0MPW8,0.0
G5EFP2,0.0
Q9NVV5,0.0
A0A8I6B3I8,0.0
Q03002,0.018461538461538463
A0A178UJL8,0.0
Q86BL9,0.0
A0A5K1K8Y8,0.0
Q9VGL8,0.0
Q4VXA5,0.06666666666666667
Q8GZ89,0.0
O80931,0.0
Q9VJ46,0.0
P42171,0.0
Q7PCC6,0.0
Q8K2I1,0.19047619047619047
Q96SN7,0.0
P12606,0.0
Q92545,0.08830584707646177
P0ACL0,0.15270935960591134
692227,0.0
Q9VFP6,0.0
Q8N1V2,0.0
Q60770,0.26666666666666666
3769765,0.0
P36118,0.013071895424836602
Q3E843,0.09523809523809523
P53969,0.0
Ube2v1,0.0
Q04772,0.08547008547008547
Q9V449,0.0
Q9LYZ2,0.0
P25437,0.047619047619047616
P22223,0.13333333333333333
Q8I050,0.0
Q9S7C0,0.32142857142857145
Q8IIB7,0.0
Q9I7N0,0.0
Q9P2A4,0.0
390760,0.0
Q9LVA1,0.0
A0A8I3QQT9,0.0
Q9M3B8,0.0
P61927,0.2990506329113924
Q6P1K1,0.0
P13385,0.031020408163265307
O18209,0.0
Q22500,0.0
Q9W4W5,0.0
A0A1D8PH73,0.0
Pml,0.0
Q8IWK6,0.0
P25357,0.03635537377868666
G5EBX5,0.0
A0A1D8PGF3,0.0
Q8CHY7,0.0
Q8GW32,0.0
O61942,0.0
X2JAP2,0.0
Q92630,0.039627039627039624
A0A974HJ69,0.0
Q8BUR4,0.6536796536796536
A0A8I6AAT0,0.0
Q9H741,0.0213903743315508
P97358,0.3333333333333333
387753,0.0
P12319,0.020689655172413793
P00505,0.11576354679802955
Q9S9X4,0.0
Q9EQU5,0.2857142857142857
P77215,0.19007686932215234
Q9SVC5,0.0
P67873,0.0
O16516,0.0
Q0GNC1,0.0
Q9P7D2,0.06666666666666667
P90495,0.0
Q9FK66,0.0
Q8NFU0,0.0
O14579,0.042283298097251586
Q6UWW9,0.0
Q9VEJ2,0.0
Q99K74,0.0
Q0G841,0.0
Q8JZX4,0.0
A1ZAI3,0.0
Q968Y9,0.018012422360248446
Q9P291,0.0
P16429,0.3
Q07534,0.07076923076923076
P00416,0.0
Q9Y7J5,0.1111111111111111
P34426,0.0
P24723,0.17777777777777778
Q9BY77,0.03636363636363636
Q04828,0.047619047619047616
Q9BYX2,0.015151515151515152
O74442,0.16666666666666666
Q9W5W7,0.0
D6RBQ6,0.0
G5ECS4,0.0
Q19341,0.0
Q5XG16,0.0
O14119,0.0
P35444,0.0
P39987,0.09523809523809523
O94261,0.0
Q99750,0.03896103896103896
Q9NRX6,0.1
Q19339,0.3247863247863248
P27091,0.0
Q7JZ56,0.0
A1Z6G4,0.0
Q8IXT1,0.0
P49184,0.02397039897039897
Q99880,0.1111111111111111
Q9UNW9,0.0
P35716,0.0
Q9VXV3,0.0
Q9SX97,0.0
Q38899,0.0
Q09710,0.031578947368421054
Q9VZW3,0.0
F5GUE5,0.0
644192,0.0
Q6UX46,0.044444444444444446
Q924K2,0.0
P39924,0.0
P70178,0.0
Q9C920,0.0
Q14410,0.2
A1Z6N4,0.0
Q11106,0.0
P53678,0.0
Q9NPA8,0.2
Q9P1Z2,0.03201970443349754
Q08322,0.0
Q5T2S8,0.04411764705882353
Q8I3E5,0.0
P22523,0.1618167330677291
P91104,0.0
P0A9V8,0.0
O54941,0.0
Q92529,0.19444444444444445
Q14BB9,0.0
A0A1D8PLV5,0.0
P87057,0.022222222222222223
P31391,0.0
P0DJG4,0.0
Q96RJ6,0.21428571428571427
100040109,0.0
Q8INM3,0.0
Q20969,0.0
P21696,0.10714285714285714
Q99M01,0.0
Q8I116,0.0
Q7JNL9,0.0
P09065,0.0
A2ATY4,0.0
Q94A64,0.0
145165,0.0
Q86SP6,0.0
Q58FA4,0.0
Q09725,0.0
P08120,0.0
Q8N4C8,0.07522774022920953
P08473,0.022167487684729065
O13941,0.0
Q8NHW3,0.0
Q9USH2,0.0
Q5U2N3,0.0
Q08873,0.0
Q9NR63,0.0033333333333333335
Q93009,0.015408085430968726
Q075B2,0.0
P07658,0.08333333333333333
Q9LZS3,0.09523809523809523
F4J2I3,0.0
A0A338P6F2,0.0
Q17572,0.0
Q0IGR3,0.0
P47860,0.0
Q13075,0.0
R9PY71,0.0
Q99102,0.0
Q8GWR2,0.0
P55798,0.3333333333333333
Q9USL7,0.0
Q80XN0,0.1
3772175,0.0
Q91727,0.0
Q8SXB9,0.0
P48739,0.12554112554112554
P33244,0.0
P45549,0.2222222222222222
Q8MPT2,0.0
Q8LFW5,0.0
Q9URZ3,0.0
A0A1D8PGP2,0.0
O00204,0.020731707317073172
A0A3Q7F1A0,0.0
Q9SZZ4,0.0
P62743,0.03418803418803419
G5EFJ4,0.0
Q9M1Y3,0.0
A0A0B4KFF6,0.0
O60103,0.3333333333333333
Q8GXD9,0.0
Q24253,0.0
Q9NQ25,0.01098901098901099
C0H491,0.0
P00493,0.027777777777777776
V9GXJ9,0.0
P20271,0.0
P36144,0.13333333333333333
Q6NQP5,0.0
P23968,0.0
Q9VP13,0.0
Q9CR14,0.0
Q3T9E4,0.0
P26440,0.18492176386913228
Q9QR71,0.0
Q12788,0.16487341772151898
O75425,0.0
C04E7.3,0.0
Q9UMQ3,0.0
P50554,0.0
Q9BW60,0.03636363636363636
G5EE11,0.0
F4IPZ4,0.0
U5KBZ7,0.0
Q8VZN9,0.0
Q91Y57,0.0
Q9NX24,0.23481781376518218
Q9XZ28,0.0
Q96RI1,0.0
850804,0.0
P53633,0.08333333333333333
Q86V86,0.045422781271837874
O14129,0.042105263157894736
Q9N5G8,0.0
P06930,0.0
P0ADT8,0.05555555555555555
Q21973,0.0
P38780,0.0
Q9Y6W5,0.08108108108108109
P31385,0.05207100591715976
Q8BJU0,0.034482758620689655
Q9LDE2,0.0
Q99K67,0.0
Q09900,0.0
P21826,0.0
O75095,0.0
G5EDY3,0.0
P30626,0.30303030303030304
Q9LKF9,0.43636363636363634
P47713,0.0
Q6ZPZ3,0.0
Q8IMY3,0.0
Q9W4L5,0.0
A0A8I5ZKR8,0.0
P08092,0.0
Q8I5U3,0.0
178539,0.3
Q9P7M4,0.0
Q22957,0.0
Q23023,0.0
O48962,0.0
Q9FFJ9,0.0
Q5XKR9,0.0
Q681I0,0.0
Q5SQH8,0.0
P28707,1.0
Q6DHV7,0.0
Q8I0N3,0.0
O16734,0.0
P56574,0.0
Q9VWU7,0.0
Q9FMU6,0.5294117647058824
Q9BRQ8,0.05
E9PZJ8,0.0
P33231,0.0
P93431,0.0
O94252,0.022222222222222223
Q14966,0.12057112638815441
3642873,0.0
Q9VJ82,0.0
O64866,0.0
Q8R2R9,0.8
O74689,0.0
Q9VQK8,0.0
P09525,0.05555555555555555
Q9HGL3,0.03787878787878788
Q9NRC8,0.0
Q5IRJ6,0.0
O62090,0.0
Q8N7U7,0.0
P52108,0.2576271186440678
P21754,0.0
Q9P7R8,0.0
P27798,0.3076923076923077
Q59PP0,0.0
Q19537,0.05263157894736842
Q9UG56,0.023076923076923078
Q9R0Z9,0.0
P07822,0.20508175399479747
A0A0G2K8F7,0.0
Q23534,0.0
P41223,0.14731494920174165
O42896,0.0
851749,0.0
Q9VA94,0.0
102465490,0.0
A6NNL0,0.0
Q9R0N5,0.0
Q8C3I8,0.6537634408602151
P60006,0.014473684210526316
Q9LSQ4,0.0
O97241,0.0
P0AFN2,0.014313561681982735
Q8WWY8,0.013468013468013467
P0A8Y1,0.3333333333333333
F1M625,0.0
O94752,0.0
P0A6D0,0.1537112799532437
Q6INS3,0.0
Q9LES3,0.0
Q99PL5,0.11695906432748537
Q921Q7,0.6666666666666666
Q8VCH2,0.0
Q46915,0.047619047619047616
Q8IH00,0.0
A0A1D8PFY0,0.0
F4J364,0.0
Q9Z254,0.0
Q01339,0.19047619047619047
Q39191,0.0
Q8IED2,0.0
Q9FY68,0.0
Q08AF3,0.03133903133903134
Q06150,0.19047619047619047
P10146,0.0
19893536,0.0
P34286,0.7586206896551724
Q9I7L4,0.0
