node,degree_centrality
Q96MN2,0.0005219751539826
A6NP11,0.0
O15146,0.0010961478233636
Q6H9L7,0.0
P06730,0.0075164422173504
Q9Y5K1,0.0013049378849566
Q9Y5R4,5.219751539826704e-05
Q6YP21,0.0011483453387618
Q9HC77,0.0012005428541601
Q8WUJ0,0.0
Q9GZQ3,0.0013049378849566
Q9H2E6,0.0003653826077878
Q02548,0.0005219751539826
Q6PIY7,0.0001565925461948
Q96DN0,5.219751539826704e-05
A6NHG4,0.0
A4D1E1,0.0
Q9BX97,0.0
Q8NGJ4,0.0
Q9ULK2,0.0003131850923896
Q68CQ4,0.0057939242092076
O00257,0.0034450360162856
Q9BYB4,0.0
O15482,0.0
Q9GZQ6,0.0001043950307965
P55036,0.0061593068169955
P23743,0.0
P25800,0.0003653826077878
O94992,0.0004697776385844
Q5VWK0,0.0
P05387,0.0059505167554024
Q3ZCM7,0.0016181229773462
Q05925,0.0
Q7Z3D4,0.0
Q5JPB2,0.0
Q9Y5J7,0.000782962730974
Q9NSB4,0.0
P29084,0.0024532832237185
P50553,0.0004175801231861
Q8N7P1,5.219751539826704e-05
P08519,0.0010961478233636
Q06124,0.0126317987263806
P13196,0.0016181229773462
P50895,5.219751539826704e-05
Q70EK9,5.219751539826704e-05
Q96IV0,0.0005219751539826
O95201,0.0
C1orf61,0.0
P33121,0.0013571354003549
Q8N9I9,0.0
Q9NZQ8,0.0001565925461948
O75746,0.0001043950307965
Q92759,0.0029752583777012
Q96NA8,0.0002609875769913
P53672,0.0
Q9BPV8,0.0001043950307965
Q8NGK1,0.0
Q9UKG1,0.0009395552771688
P80294,5.219751539826704e-05
Q13075,0.0003653826077878
Q9Y6W3,0.0001565925461948
P57055,0.0
Q8IVM8,0.0
Q15532,0.0014093329157532
Q96FA3,0.0005219751539826
ENSP00000438507,0.0
P60331,0.0
Q9BQ48,0.0038626161394717
Q93050,0.0012527403695584
O75083,0.0009395552771688
O14737,0.0001565925461948
Q96S38,5.219751539826704e-05
P00966,0.0012527403695584
A6NJL1,0.0
Q9UBV4,0.0018791105543376
O95235,0.0044367888088526
P06702,0.0004175801231861
Q96P64,0.0
O15488,0.000782962730974
Q8N6M6,5.219751539826704e-05
Q7Z442,0.0001043950307965
Q9UP38,0.0028708633469046
O43781,0.0
Q03933,0.0003653826077878
Q96S90,0.0
O75400,0.0019313080697358
P60709,0.0101263179872638
Q6WCQ1,0.0005219751539826
Q9BX59,5.219751539826704e-05
P32242,0.0
Q5SW24,5.219751539826704e-05
P18075,0.0015137279465497
ENSP00000389275,0.0
O75925,0.0032884434700908
Q8IZ08,0.0
Q08211,0.0043845912934544
Q9H6V9,5.219751539826704e-05
P01008,0.0022444931621254
Q9Y5E8,0.0
Q9GZZ7,0.0003653826077878
Q8TAG5,0.0
Q9Y530,0.0
P17858,0.0013049378849566
P48230,0.0
Q9BQI6,0.0003131850923896
P29274,0.0002609875769913
P48995,0.0012527403695584
Q6N063,0.0
Q9BZK7,0.0044889863242509
P18124,0.0068378745171729
Q6IEE7,0.0
Q8N5R6,0.0
O94923,0.0008351602463722
Q96CJ1,0.0003653826077878
A8K979,5.219751539826704e-05
PRR21,0.0
P05362,0.002348888192922
Q9Y483,0.0004697776385844
Q8IWN7,0.0001043950307965
Q6P988,0.0003653826077878
Q6R2W3,0.0
A6NCL1,0.0
A0A087WVF3,5.219751539826704e-05
Q9HD43,0.0
Q15404,0.0003653826077878
O00237,0.000208790061593
Q9NSD9,0.0004697776385844
P45983,0.0092389602254932
Q96MI9,0.0
Q6ZS86,0.0
Q96CQ1,0.0
A6NC98,0.0
Q9UQ72,0.0
Q86VW1,0.0
Q9NYZ2,0.0001565925461948
Q9BYE7,0.003131850923896
P54845,0.0001565925461948
P55786,5.219751539826704e-05
Q6GPH6,0.0
Q8NHZ8,0.0022444931621254
Q16527,0.0
ENSP00000485194,0.0
P52744,0.0
O75182,0.0030274558930994
Q96BQ1,0.0
Q8TDW0,5.219751539826704e-05
P39748,0.0053241465706232
Q9BR01,0.0001565925461948
P49765,0.0003131850923896
Q14690,0.0081950099175279
P21741,0.0005741726693809
O75494,0.0003653826077878
Q6ZS27,0.0
Q9H714,0.0
P40306,0.0045411838396492
Q08999,0.0028186658315064
P57060,5.219751539826704e-05
Q9BYX4,0.0026098757699133
P45973,0.0016703204927445
P36888,0.0016181229773462
Q6UWU2,0.0
Q96M63,0.0005741726693809
P14625,0.0018791105543376
Q9NNZ3,5.219751539826704e-05
Q9UKF2,0.0
P13164,0.0025054807391168
Q16878,0.0005219751539826
EXOC3L2,0.0002609875769913
P55957,0.002348888192922
Q96BY2,0.000208790061593
O94856,0.0007307652155757
P49792,0.0060549117861989
O95299,0.0040714062010648
P29322,0.0005219751539826
Q8N5C6,0.0
Q6UWY5,0.0
Q6UWP8,0.0
Q96PJ5,0.0
Q496H8,0.0
Q9NZZ3,0.0013049378849566
Q8N6N2,0.0
P12644,0.002557678254515
Q9UKN8,0.0005219751539826
P12018,0.0001043950307965
Q5T5J6,0.0
P13693,0.0052719490552249
Q8WV16,0.0020879006159306
Q9Y2D4,0.0004175801231861
Q9NTZ6,0.0
P51671,0.0030274558930994
Q8N6N7,0.0
O43194,5.219751539826704e-05
Q8N0Y2,0.0002609875769913
P29597,0.0031840484392942
Q93100,0.0004175801231861
Q5JSQ8,0.0
O95711,0.0002609875769913
Q9C0D0,0.0001043950307965
Q86U10,0.0001043950307965
Q9Y6Y8,0.000208790061593
Q8IX12,5.219751539826704e-05
Q13405,0.0041758012318613
Q2M389,0.0003653826077878
Q9NRG0,0.000991752792567
O15034,0.000208790061593
Q15053,0.0
P49257,0.0018269130389393
Q8NCE0,0.0005741726693809
ENSP00000485140,0.0
Q15759,0.0075686397327487
P01133,0.0073598496711556
Q92543,0.0
Q8N1K5,0.0002609875769913
Q9UBU8,0.0032362459546925
Q9UBI1,0.0013571354003549
Q14153,0.0
O15382,0.0004697776385844
P51798,0.0001043950307965
A2IDD5,0.0
O95751,0.0
B4DU55,0.0
O75414,0.0013049378849566
Q5T7W7,0.0
Q9BXU7,5.219751539826704e-05
Q8TC99,0.0
Q9HAU0,0.0
Q9Y5A6,0.0001043950307965
P09913,0.0027142708007098
P01920,0.0018791105543376
P09884,0.0045411838396492
Q14166,0.0
Q16790,0.0004175801231861
P51451,0.0034972335316838
P13584,0.0
Q9H0H3,0.0012005428541601
Q5TGP6,0.0
Q9UKK3,0.0001565925461948
Q71UM5,0.0076730347635452
Q14914,0.0
O14641,0.0040192086856665
A8K855,0.0001565925461948
P17032,0.0
Q6UW56,5.219751539826704e-05
Q9P2B7,0.0
Q8WXW3,0.0
Q7Z5L7,0.0
Q9NW64,0.0035494310470821
Q96RP8,0.0
O94972,0.0
Q9NZI5,0.0007307652155757
Q8NDZ2,0.0
Q99999,0.0003653826077878
P35869,0.0013571354003549
P53814,0.0
Q9Y5R5,0.0
Q86YN6,0.0014093329157532
Q9Y6B6,0.0008873577617705
O75056,0.0033928385008873
Q9Y5M8,0.0004697776385844
Q96H96,0.0007307652155757
Q8NBL1,0.0002609875769913
P17036,0.0
P53801,0.0
Q496J9,0.0
Q9NR20,0.0
Q5DID0,0.0
O95251,0.0008351602463722
Q2M329,0.0
Q8IYB1,0.0
Q8IXV7,0.0
P15954,0.0037060235932769
Q96A72,0.0043323937780561
LOC388813,0.0
Q8NFU5,0.0008351602463722
A6NFN9,0.0
C9JLR9,0.0
O00626,0.0018791105543376
Q9H8Y8,0.0003653826077878
Q8IYX1,0.0
O00625,0.0003653826077878
Q8NCW5,0.0001565925461948
Q6NSX1,0.0
Q96FL9,0.0008351602463722
Q6ZS17,0.0
Q5VZ46,0.0
P55773,5.219751539826704e-05
Q5T1A1,0.0
Q9BS31,0.0
P09430,0.0001043950307965
Q86VU5,0.0
Q9BXF9,0.0
Q13123,0.002557678254515
Q9UPN6,0.0001565925461948
Q06455,0.0004697776385844
Q16661,5.219751539826704e-05
Q5H9L4,0.000991752792567
Q13131,0.0028708633469046
O94772,5.219751539826704e-05
Q9Y6I3,0.0017225180081428
P84077,0.0048021714166405
Q5EBM0,0.0018269130389393
Q14692,0.0075686397327487
Q05C16,0.0
Q9HC23,5.219751539826704e-05
Q6ZRY4,0.0
O60244,0.0028708633469046
Q14699,0.0
P30520,0.0021400981313289
Q96D09,5.219751539826704e-05
O14879,0.0030274558930994
P52945,0.0006785677001774
O75795,5.219751539826704e-05
O94851,0.0001043950307965
P10073,0.0001043950307965
Q14183,0.0
Q99877,0.0061593068169955
Q8TD19,0.0021922956467272
P41743,0.002557678254515
Q13508,0.0
Q01850,0.0002609875769913
Q8NHP6,0.0001043950307965
P41229,0.0003653826077878
Q9NYU1,0.0
P31371,0.0005741726693809
Q9NX94,0.0
Q8NI27,0.0013049378849566
P52797,0.0006263701847792
Q9NWF9,0.0003653826077878
Q8IUC3,0.0
Q96MP8,5.219751539826704e-05
O14734,0.0021922956467272
Q9H2K2,0.0008873577617705
Q53RE8,0.0
P46776,0.0080906148867313
Q8NCR0,0.0004175801231861
P54886,0.000991752792567
P48200,0.0005741726693809
Q5T6J7,0.000208790061593
P46976,0.0010439503079653
Q9BZX2,0.0007307652155757
Q9Y276,0.0014615304311514
A6NEH6,0.0
P04553,5.219751539826704e-05
F5H7C1,0.0
P07711,0.0010961478233636
Q9BYG7,0.0
Q14119,0.0
P35462,0.0
Q16658,0.000782962730974
Q14264,0.0
Q96PZ7,0.0
JHDM3C,0.0001043950307965
Q9Y3D2,0.0001043950307965
Q86TM3,0.0
Q8IW50,0.0
O95456,0.0008873577617705
P07225,0.000782962730974
Q8N4G2,5.219751539826704e-05
O43913,0.0022444931621254
Q9Y4B6,0.0017225180081428
Q13371,0.0006263701847792
P21695,0.0004697776385844
Q9P107,0.0
Q92993,0.0068900720325712
O14548,0.0012527403695584
P54803,0.0018269130389393
Q9H825,0.0
Q02750,0.0054285416014197
Q6UYE1,0.0
Q15032,0.0
P45974,0.0004175801231861
P11441,0.0004697776385844
Q8IVU9,0.0
Q5BKU9,0.0
O60506,0.0017225180081428
Q6NYC8,0.0001043950307965
Q401N2,0.0
Q9NRU3,0.0
Q9BVN2,0.0001043950307965
P40261,0.0008351602463722
P42262,0.0029230608623029
Q7L8C5,0.0
Q2KJY2,0.0
Q13724,0.0007307652155757
Q9Y4C5,0.0006263701847792
Q86UU0,0.0016181229773462
Q9NYG2,0.0
Q13283,0.0014615304311514
Q86YD5,0.0
P59535,0.0
P25713,0.0
P51553,0.001774715523541
P46094,0.0001565925461948
Q5I0X4,5.219751539826704e-05
Q8NCX0,0.0
Q6TGC4,0.0
Q12947,0.0
Q86UT8,0.0
Q70Z53,5.219751539826704e-05
Q96PF1,0.0
Q86XE3,0.0003131850923896
Q96GK7,5.219751539826704e-05
P49281,0.0003653826077878
Q16881,0.001565925461948
OR8S1,0.0
Q01831,0.0030274558930994
P36959,0.0016703204927445
O00631,0.0001043950307965
P35914,0.0029230608623029
Q5HYN5,0.0
Q6ZNE9,0.0
Q9C0D6,0.0
Q96SD1,0.0021400981313289
Q6UXB4,0.0001043950307965
Q1L6U9,5.219751539826704e-05
P12110,0.0008351602463722
Q9ULR0,0.0022966906775237
Q9P2D0,0.0005219751539826
Q13387,0.0005741726693809
H3BUK9,0.0
Q9HAU5,0.0011483453387618
Q9UBD3,0.0001043950307965
Q5T4T1,0.0
Q8WYJ6,0.0006263701847792
Q9NYW0,5.219751539826704e-05
Q13202,0.0005741726693809
FAM231C,0.0
Q9BRR3,0.0
Q9ULL8,0.0
Q8NCG7,5.219751539826704e-05
Q96QE3,0.0009395552771688
GIGYF1,0.0001043950307965
Q9BUI4,0.0020357031005324
Q9UHP6,5.219751539826704e-05
Q8N140,0.000782962730974
P11387,0.0016181229773462
Q9BYU5,0.0
Q9Y5A7,0.000208790061593
P41218,0.0
O75044,0.0003131850923896
Q2NKJ3,0.0005741726693809
CLLU1OS,0.0
Q8WWH4,0.0006263701847792
P67936,0.0010439503079653
Q6P2M8,0.0
Q96JD6,0.0
Q9NYL2,0.000208790061593
A6NCF5,0.0
Q8N883,0.0
Q9UKS7,0.0
Q86VP6,0.000782962730974
O95402,0.0025054807391168
Q13247,0.0014615304311514
Q7Z570,0.0
Q9Y228,0.0010961478233636
Q96MC4,0.0
Q8WX77,0.0
ENSP00000400325,0.0
Q15761,5.219751539826704e-05
P08575,0.0036538260778786
PLA2G2C,0.0
O00743,0.0016181229773462
P43681,0.0003131850923896
Q04917,0.0043323937780561
P60508,5.219751539826704e-05
Q9NYS7,0.0
Q8N165,0.0
Q8NCQ7,0.0
Q8IVL5,0.0002609875769913
Q9BT17,0.001774715523541
Q15678,0.0008351602463722
Q9BT81,0.0
Q7L2R6,0.0
P81277,0.0001043950307965
Q86U28,0.0006785677001774
Q9BV90,0.0003653826077878
Q5J5C9,0.0014093329157532
P41227,0.0006785677001774
U3KPV4,5.219751539826704e-05
P19957,0.0003131850923896
P32321,0.0008873577617705
Q8N0Y3,0.0
Q9Y689,0.0
P25391,0.0034972335316838
O43493,0.0013049378849566
O95684,0.0004697776385844
Q8WVF5,0.0
Q9NP08,0.0
Q5T751,0.000991752792567
Q3KR16,5.219751539826704e-05
P26951,0.0011483453387618
Q9BVV6,5.219751539826704e-05
Q7RTV5,0.0
O75496,0.004123603716463
A6NNM3,0.0
Q9BW30,0.0
P16333,0.0051153565090301
Q96IW7,0.0005219751539826
Q9NW61,0.0001043950307965
C17orf102,0.0
Q53GL7,5.219751539826704e-05
O60268,0.0001043950307965
Q12983,0.0006785677001774
Q9Y261,0.0005741726693809
TEX15,0.0012527403695584
Q9UK22,0.0005219751539826
Q3MIT2,5.219751539826704e-05
Q56UN5,0.0
Q9BSE5,0.0003131850923896
Q16825,0.0004175801231861
P62341,0.0005219751539826
Q9UK17,0.0005219751539826
P02042,0.0007307652155757
O75955,0.0005219751539826
Q9Y2S6,0.0001565925461948
Q8NAX2,0.0
Q8NH03,0.0
P11586,0.0010961478233636
P05305,0.0051153565090301
Q9UPU9,0.0
Q6NUQ4,0.0001043950307965
Q86XP0,0.0001043950307965
Q9ULP0,5.219751539826704e-05
O15066,0.000782962730974
Q9BWG6,0.0001043950307965
Q9Y2G9,0.0
Q05901,0.0
Q5JRM2,0.0
Q8IYX4,0.0001043950307965
Q75N90,0.0001565925461948
Q7Z6R9,0.0
O15354,0.000208790061593
Q13296,0.0001565925461948
Q7Z333,0.0006263701847792
Q8N2F6,0.0
P21453,0.0021400981313289
Q99941,0.0003653826077878
P0C862,0.0
Q9H477,0.0004697776385844
Q9Y6G3,0.0042801962626578
P22748,5.219751539826704e-05
P48449,0.0011483453387618
Q9H7B4,0.0004697776385844
Q8NEG7,0.0002609875769913
Q96C74,0.000208790061593
P10911,0.0004175801231861
P57723,5.219751539826704e-05
Q6NX49,0.0
Q14624,0.0010439503079653
Q70UQ0,0.0
Q2NKX9,0.0
Q96G30,0.000208790061593
Q96QV1,0.000208790061593
Q53HL2,0.0065246894247833
ENSP00000394107,0.0016181229773462
Q8NBR0,0.0
O75436,0.0008873577617705
P52815,0.0051153565090301
Q2M3W8,0.0
O14645,0.0001565925461948
Q9H9P5,5.219751539826704e-05
O14841,0.0006785677001774
Q6QNK2,0.0
Q99075,0.0026098757699133
Q495M9,0.0004175801231861
O75030,0.0013571354003549
P09105,0.0003653826077878
Q96GF1,5.219751539826704e-05
Q9NQ86,5.219751539826704e-05
Q9UHF5,0.0001043950307965
P61978,0.0040714062010648
Q13601,0.0071510596095625
A8MPX8,0.0
Q9H845,0.0010439503079653
Q9P2J2,0.0
Q14894,5.219751539826704e-05
Q9UPZ9,0.0
P35052,0.0038104186240734
O95257,0.0005741726693809
A4D0V7,0.0
ENSP00000466140,0.0
C9orf62,0.0
Q8WU90,0.0002609875769913
Q7RTY0,0.0
P59942,0.0
B4DNW6,0.0
Q8N456,0.0
Q8NA03,5.219751539826704e-05
Q7L3T8,0.0012527403695584
Q6ZVC0,0.0
O60225,0.0
Q99598,0.0003131850923896
Q8NCK7,0.0
Q9BQP9,0.0
Q99678,0.0001043950307965
P43357,0.0003653826077878
MTRNR2L12,0.0001043950307965
Q6ZMC9,0.0001043950307965
P61513,0.0074642447019521
Q15758,0.0001565925461948
O94768,0.0
P0DL12,0.0
MROH2A,0.0
O75052,0.000208790061593
LY6G6F-LY6G6D,0.0
Q8NHM5,0.0004175801231861
Q5SRD1,0.0008351602463722
Q7Z3Q1,0.0
Q03169,0.000208790061593
Q7Z6J4,0.0
Q8N443,0.0
Q8WUB2,0.0
Q92506,0.0013049378849566
P29377,5.219751539826704e-05
O43524,0.0060027142708007
Q8TBQ9,0.0
P79522,0.0
Q5JS13,0.0
Q8IWK6,0.0
P42694,5.219751539826704e-05
O75027,0.0005219751539826
ANKRD36C,0.0
Q53FD0,0.0
Q8N6K0,0.0
Q8WTP9,5.219751539826704e-05
A6NE82,5.219751539826704e-05
Q9HD23,5.219751539826704e-05
P43320,0.0002609875769913
Q9NR33,0.0037582211086752
A0A096LNW4,0.0
P28336,0.0001043950307965
Q96HR8,0.000782962730974
O95757,0.0027664683161081
Q9BV57,0.0004175801231861
Q8TCE6,0.0005219751539826
Q9HAB8,0.0002609875769913
P19971,0.000991752792567
P16109,0.000991752792567
P24394,0.0016181229773462
Q9UKX7,0.0049065664474371
Q92922,0.0032362459546925
P62820,0.0027664683161081
Q14677,0.0003653826077878
P01588,0.0024532832237185
Q8WZ59,0.0
Q969H0,0.0016181229773462
P32418,0.0
Q9P209,5.219751539826704e-05
Q86UB9,0.0
A6NGG8,0.0
Q9UKY4,0.0006785677001774
Q9BYN7,0.0
GOLGA8T,0.0
Q8NC01,0.0
P26572,0.0003653826077878
P50461,0.0004175801231861
Q9P032,0.0009395552771688
Q9NZE8,0.0035494310470821
Q5QJE6,0.0029752583777012
P06340,0.0008351602463722
Q8IYQ7,0.0
Q96PP4,0.0
Q8WWZ8,0.0
O43345,0.0
Q9H7M9,5.219751539826704e-05
Q9NS15,0.0001565925461948
ENSP00000421799,5.219751539826704e-05
Q8IUD2,0.0012527403695584
O15438,0.0001043950307965
Q7Z6M2,0.0
Q96RJ3,0.0004697776385844
Q9Y4A0,0.0
Q96GC5,0.004123603716463
P60371,0.0
Q969L2,0.0001043950307965
Q3LI68,0.0
Q12894,0.0
O00401,0.0040714062010648
Q12906,0.0015137279465497
Q08477,0.0009395552771688
Q02809,0.0003653826077878
Q9UEY8,0.0001043950307965
A6H8M9,0.0
Q5CZA5,0.0
Q99969,0.0001565925461948
Q5VVJ2,0.000991752792567
Q1A5X6,5.219751539826704e-05
Q8NCF5,0.0001565925461948
Q9BVP2,0.0050109614782336
O00470,0.000782962730974
P17030,0.0
P35268,0.006263701847792
P55851,0.0
Q96K17,0.0013049378849566
Q15742,0.0004697776385844
Q53LP3,0.0
Q92854,0.0009395552771688
Q96PE6,0.0
Q9BR09,0.0
Q2VPB7,0.0008873577617705
PRNT,5.219751539826704e-05
Q9UIQ6,0.0014615304311514
P51948,0.0036538260778786
Q9NP92,0.0043845912934544
Q15642,0.0012527403695584
Q7RTS5,0.0
P13928,5.219751539826704e-05
P19622,0.0
Q99453,0.0
O15169,0.0040192086856665
Q56NI9,0.0018791105543376
Q9UMQ3,0.0
O00115,0.0002609875769913
P16152,0.0008873577617705
Q96BN2,0.0013571354003549
P35251,0.0028186658315064
Q8NFW5,0.0
O43711,0.0
O95219,0.0012005428541601
Q6P582,0.0004697776385844
Q7Z5M8,0.0
Q0D2K3,0.0
Q9H0R6,0.0003131850923896
Q14671,0.0002609875769913
Q8N8J7,0.0
Q9BX95,0.0013571354003549
P50750,0.0036016285624804
Q9NQX1,0.0
P28332,0.0008873577617705
Q6PKC3,0.0001043950307965
Q05940,0.0009395552771688
Q53H82,0.0
O75940,0.0011483453387618
P55809,0.0009395552771688
P40197,0.000991752792567
Q9H2X9,0.000208790061593
Q9HBT8,5.219751539826704e-05
Q6ZSZ5,0.0003131850923896
O95007,0.0
Q6UW49,0.0
Q9BSB4,0.0014093329157532
Q9NPE2,5.219751539826704e-05
Q96SL1,0.0
Q86T03,0.0004697776385844
Q9BV47,5.219751539826704e-05
Q9BSU1,5.219751539826704e-05
Q5SRR4,0.0
Q9NRR3,0.0
Q9H693,0.0
Q5VT79,0.0
Q8TAP8,0.0
Q6ZMT4,0.0005741726693809
Q5FYB0,0.0001043950307965
Q9H400,0.0
Q8N8R7,0.000208790061593
Q969E1,0.0
Q8IWV7,0.0004175801231861
Q8WZ04,0.0007307652155757
Q92630,0.0005219751539826
Q5T700,0.0
Q8N5S3,0.0
P48668,0.0
Q9NVV9,0.000208790061593
Q15109,0.0010439503079653
Q96PC2,0.0002609875769913
SYT16,0.0
Q9BYQ9,0.0
Q86VY9,0.0
A6NFZ4,0.0
A6NGZ8,0.0
ENSP00000480527,5.219751539826704e-05
Q9H6Q3,0.0005741726693809
P08581,0.0051153565090301
Q6XE24,0.0
P60413,0.0
Q13253,0.000991752792567
Q8WWF3,0.0
Q8NHY2,0.0048543689320388
Q96DZ9,0.0
Q96BN6,5.219751539826704e-05
Q9UQV4,0.0
Q8TCU5,0.0003653826077878
Q0VDF9,0.002348888192922
Q9NYV6,0.0012527403695584
Q9H343,0.0
A6NIM6,5.219751539826704e-05
Q8TF32,0.0
Q96BS2,5.219751539826704e-05
Q96GE6,0.0001043950307965
Q9HBX8,0.0005219751539826
Q14669,0.0004697776385844
Q96FF9,0.0019313080697358
O15541,0.0031840484392942
Q96CA5,0.0003653826077878
Q9BSH5,0.0
Q6ZQN5,0.0
Q9NXH3,5.219751539826704e-05
P23526,0.000782962730974
Q86UE8,0.0001565925461948
O94964,0.0
Q13231,0.0002609875769913
P32856,0.000782962730974
Q96Q04,0.0
Q9C0J9,0.0006263701847792
Q8NB37,0.0
Q9NXR5,0.0
P58304,0.0
P48539,0.0
Q8NH79,0.0
P55064,0.0003653826077878
Q71UI9,0.0055329366322163
Q96E93,0.0004175801231861
Q8NF91,0.0005741726693809
P09172,0.0004697776385844
O95780,0.0
O43432,0.0015137279465497
Q15399,0.0008873577617705
Q14938,0.0009395552771688
O43237,0.0017225180081428
Q96FN9,5.219751539826704e-05
P53004,0.0003131850923896
Q9H082,0.0013571354003549
Q9HCU9,0.0016181229773462
A1A4V9,0.0
P04141,0.0040714062010648
A6NM28,0.0
Q6P9G4,0.0
Q9NYG5,0.0028708633469046
A4FU69,0.0
C20orf166,0.0
Q8NC60,5.219751539826704e-05
P16562,5.219751539826704e-05
Q9H9Q4,0.0014615304311514
Q99614,0.0001565925461948
Q8N6V4,0.0
Q9HBH5,0.0
Q9BXW4,0.0019313080697358
Q8IZ21,0.0
Q68DY9,5.219751539826704e-05
P53701,0.0003131850923896
Q14964,0.0001565925461948
Q99569,0.0004697776385844
Q12929,0.0010439503079653
Q08708,0.0004697776385844
P0C7P3,0.0
Q96Q27,0.0003131850923896
P35527,0.0
Q8WU76,0.000208790061593
Q8IYE1,0.0
O75157,5.219751539826704e-05
Q86W50,5.219751539826704e-05
Q8NFN8,0.0001043950307965
Q8NDN9,0.0
P05496,0.0028186658315064
P17029,5.219751539826704e-05
A8MUK1,0.0008351602463722
Q2M3M2,0.0
Q9NRF2,0.0006263701847792
Q8N1E6,0.0001565925461948
P48052,5.219751539826704e-05
Q5VTL7,0.0
P19801,0.0008873577617705
Q96KQ4,0.0004697776385844
Q9H0Y0,0.000991752792567
Q15303,0.004123603716463
Q06033,5.219751539826704e-05
O43752,0.0027664683161081
Q8N4C6,0.0005219751539826
P23508,5.219751539826704e-05
Q8TE96,0.0001043950307965
Q5R3K3,0.0
Q9P0M2,0.0001565925461948
Q01581,0.002557678254515
A8MXV4,0.0020879006159306
Q66GS9,0.0006785677001774
P09668,0.0006785677001774
Q9UI15,0.0001565925461948
Q7Z745,0.0
Q9UMQ6,0.0
P0C7M4,0.0
Q9Y5K3,0.0003131850923896
Q5JU00,0.0
P09131,0.0
Q5T4I8,0.0
Q5QP82,0.0020879006159306
P35913,0.0008351602463722
Q96T51,0.0002609875769913
P20155,0.0
P24071,5.219751539826704e-05
Q9BRG1,0.0014093329157532
P04085,0.0013049378849566
Q9HB75,0.0006785677001774
Q9HCX4,5.219751539826704e-05
Q92615,0.0013571354003549
Q8N142,0.0016181229773462
P53667,0.001565925461948
Q9BXT8,0.0001565925461948
Q9BR61,0.0001043950307965
Q8WWR9,0.0
Q9Y271,0.0001043950307965
