node,degree_centrality
Q56YP1,0.0
P61750,1.1700422385248107e-05
Q99M01,0.0
Q9VDE4,0.0
A0A1P8B1K3,0.0
Q9R1T2,0.0003627130939426913
Q6A037,0.0
Q9JIQ3,3.510126715574432e-05
A6NGG8,0.0
Q6PIE5,9.360337908198486e-05
Q3E7Y7,0.0001755063357787216
O54968,0.0
O14715,0.0005733206968771572
Q6PGC7,0.0
P9WJB9,0.0
Q9BKQ7,1.1700422385248107e-05
P54114,0.00039781436109843563
A0A0D9S3D7,0.0
Q9FK12,0.0
A0A1P8BE16,0.0
Q9FT73,0.0
Q9WU56,0.00010530380146723296
Q8TGJ7,0.0008073291445821194
Q949S3,0.0
A6NGB7,1.1700422385248107e-05
Q9BQE9,0.0006669240759591421
14218032,0.0
Q9NVS2,0.001322147729533036
Q9P0J1,0.0008073291445821194
F7F0B1,0.0
Q10077,0.0012636456176067957
P17706,0.0007137257655001345
Q8WUE5,0.00021060760293446592
O13754,0.0
Q9Y7T0,0.00012870464623772918
Q15388,0.00040951478348368373
Q9VDD3,0.0
P48412,0.0025506920799840873
Q76I79,2.3400844770496214e-05
O74370,9.360337908198486e-05
Q9P6P2,0.0
Q86T82,5.850211192624054e-05
P32892,0.0013455485743035323
Q8IJD2,0.0
Q09387,0.0
Q8BNP7,0.0001872067581639697
Q6IAA8,0.007441468637017796
P17540,0.00021060760293446592
Q8GYH0,0.0
Q9HBV2,0.000982835480360841
P40478,0.00011700422385248107
Q9UQ26,1.1700422385248107e-05
Q9Y5J3,0.00025740929247545835
G5EG47,4.680168954099243e-05
O14531,0.0004446160506394281
Q9DA37,0.0
Q9US39,0.00014040506862297728
B4DNW6,1.1700422385248107e-05
Q6PFV1,0.0
P27815,0.00010530380146723296
O17039,2.3400844770496214e-05
A1Z8I8,0.0
Q9D6F9,0.00012870464623772918
Q84JG2,0.0008073291445821194
P36613,0.0019305696935659376
Q63273,0.0
P42558,0.0
A0A1L8GE10,0.0
A0A0B4LHX7,0.0
Q7K1C3,0.0
Q8IHX2,0.0
O43809,0.0009594346355903448
Q8LCE4,0.0
O17898,0.0
P37840,0.00015210549100822538
Q09146,0.0
P21784,1.1700422385248107e-05
P87152,0.0
Q8N1G0,0.00042121520586893183
Q20502,0.00011700422385248107
Q8WZ75,0.0
A0A178UT39,0.0
Q8LPF4,0.0
Q18678,0.00015210549100822538
Q21633,0.00040951478348368373
Q9P382,0.0
Kifc2,0.0
A2RUH7,8.190295669673675e-05
tag-298,1.1700422385248107e-05
Q8N414,4.680168954099243e-05
Q9VGV9,0.0
Q5YDB6,0.0
P46561,0.0006084219640329015
Q9FMR3,0.0
O75333,0.0
O35295,5.850211192624054e-05
100302650,0.0
182638,2.3400844770496214e-05
Q9USQ5,0.00015210549100822538
O88561,0.0
Q9U2M6,0.0
Q93717,1.1700422385248107e-05
Y18H1A.2,2.3400844770496214e-05
F1N339,0.0
Q9QYI3,0.00011700422385248107
Q9Z0F3,0.0
653602,0.0
Q9BWK5,0.00010530380146723296
Q9Z2E1,1.1700422385248107e-05
Q7Z4H4,0.0
100861402,0.0
Q07998,0.0
Q6GQS1,8.190295669673675e-05
P20036,0.001322147729533036
Q7Z5V6,2.3400844770496214e-05
Q9U380,0.0
G5EBW5,2.3400844770496214e-05
F56D2.3,1.1700422385248107e-05
Q5VTE6,0.0006201223864181496
O44412,2.3400844770496214e-05
Q21516,0.0
Q9EPT8,0.0
Q8BH44,3.510126715574432e-05
Q920Q2,3.510126715574432e-05
Q9C116,1.1700422385248107e-05
Q8IPC3,0.0
G5EG58,2.3400844770496214e-05
Q9NHB0,0.0
D4AE91,0.0
P76512,0.0001638059133934735
O00087,0.0
P42336,0.0003861139387131875
P34575,0.00019890718054921781
P06785,0.004691869376484491
Q01721,0.0
P45522,0.00021060760293446592
Q9NSD9,0.0003159114044016989
P09240,1.1700422385248107e-05
Q7JVY2,0.0
Q8BFU0,1.1700422385248107e-05
Q9VWJ7,0.0
Q8IZQ8,0.0
Q0VF96,0.00012870464623772918
Q14678,0.00012870464623772918
3768904,0.0
Q9VYJ5,0.0
P49626,0.0014625527981560133
A8DYT3,0.0
O80792,0.0
4927037,1.1700422385248107e-05
Q12026,0.0009243333684346005
Q9V9Q2,1.1700422385248107e-05
B9EKX1,2.3400844770496214e-05
Q6PCF2,0.0
Q9Y5P1,0.0
Q23338,8.190295669673675e-05
Q9I7L9,0.0
Q99680,0.0
851912,0.0
A0A0B4KF28,0.0
Q9UUB6,0.00024570887009021025
O13853,4.680168954099243e-05
A1A535,0.0
P51407,0.0004914177401804205
Q8IIR6,0.0
Q9C7T4,0.0
A8IF08,0.0
Q86WK9,2.3400844770496214e-05
P24181,0.0036388313618121613
Q9VWU8,0.0
P25302,0.006318228088033978
Q9S804,0.0
Q9R1C0,0.0
Q96N21,0.0001872067581639697
P47758,1.1700422385248107e-05
Q9VEB4,0.0
X2JKX2,0.0
O16689,0.0
P48606,0.0016848608234757273
Q20981,0.0
O45156,0.0
Q9W3U1,0.0
Q9N362,7.020253431148864e-05
O59816,1.1700422385248107e-05
Q9VVH3,0.0
Q7Z5N4,0.00012870464623772918
O15372,0.0007956287221968713
O14362,0.0
Q9XU15,3.510126715574432e-05
G3X970,0.0
B9DFI3,0.0
Q7K486,0.0
Q96CP6,0.0014040506862297729
Q9XU92,0.0
P41000,0.0
A2A9R3,2.3400844770496214e-05
Q5A7M9,0.0
Q99J45,2.3400844770496214e-05
Q9W1E8,0.0
Q8TGR9,5.850211192624054e-05
Q9Z301,0.0
Q9ESP1,0.0001755063357787216
Q8WWZ8,0.0006201223864181496
Q9VSR8,0.0
Q03740,0.0
Q9VFS1,0.0
P62937,0.0008541308341231118
Q59QC7,0.0
P40160,0.0014742532205412615
Q9FX97,0.0
O59755,0.0
M9PHV0,0.0
P05014,0.0004446160506394281
F6V0L2,0.0
P36168,0.0015912574443937425
Q9CQA8,1.1700422385248107e-05
P48754,3.510126715574432e-05
Q8ILX0,0.0
Q01071,0.0
P0AB28,0.0001872067581639697
Q6UWQ5,0.0013689494190740285
Q28088,0.0
P0AFF4,0.001322147729533036
Q94BY1,0.0
P92939,0.0
Q8IC20,0.0
Q8IKG8,0.0
Q9VDH5,0.0
A0A178VTR0,0.0
P06800,0.0
O75298,0.00040951478348368373
Q851Y8,0.0
Q8JZV9,1.1700422385248107e-05
Q8GXE2,0.0
Q8VZ80,0.0
Q8BMK4,5.850211192624054e-05
Q8MKK3,0.0
Q6NPQ1,0.0
Q00416,0.004258953748230311
Q9XWV3,0.00010530380146723296
P47098,0.0
P23654,0.0
Q8S8A0,0.0
P36024,0.0020475739174184186
A1Z8D0,0.0
A2A468,4.680168954099243e-05
P53916,0.0011700422385248106
Q3TDD9,3.510126715574432e-05
Q6PHS6,1.1700422385248107e-05
Q9FPS7,0.0
Q9JKM7,0.0
Q571H0,0.0
Q9XTB5,1.1700422385248107e-05
Q5VTA0,0.00011700422385248107
P48744,1.1700422385248107e-05
Q99418,0.0001872067581639697
P54219,0.0007371266102706307
Q9VCE2,0.0
Q561S0,0.0
Q5BKC6,0.0
P77694,0.00014040506862297728
Q8L7U5,0.0
Q20866,1.1700422385248107e-05
Q99PP9,1.1700422385248107e-05
A6NNW6,0.0
P52306,0.0008190295669673675
P45771,0.0008190295669673675
P92018,2.3400844770496214e-05
Q9HDX8,2.3400844770496214e-05
P69682,0.0
Q0WSW1,0.0
D3ZUP5,0.0
Q8CCA0,0.0
P48375,4.680168954099243e-05
Fam120a,0.0
12932241,0.0029953081306235154
A0A178UMA4,0.0
D3ZV39,0.0
Q8N6L0,0.0
Q3TJ91,0.0
Q9NQ40,0.0
F4JF58,0.0
P0ADX5,0.0014040506862297729
Q9FLM0,0.0
P27247,0.0017316625130167197
Q43866,0.0
Q96KS0,1.1700422385248107e-05
Q8WXX7,0.00010530380146723296
P37749,0.0030889115097055
Q46797,0.0021645781412709
Q21736,3.510126715574432e-05
W6RRZ0,0.0
Q9DAI2,0.0
P34655,0.0
P38284,0.0014859536429265095
O75781,0.0005031181625656686
P63239,4.680168954099243e-05
O75604,3.510126715574432e-05
Q9VVA7,0.0
Q8NBI2,0.0
Q9UL03,0.00029251055963120266
Q9Z329,1.1700422385248107e-05
P41272,0.0
P36009,0.0027847005276890493
Q99607,0.0
Q00963,0.0
Q8WV35,0.00025740929247545835
Q80TL0,1.1700422385248107e-05
P78871,0.0
Q64332,0.00012870464623772918
P69897,0.0
Q6XL73,0.0
Q5M9N0,3.510126715574432e-05
Q7JYP8,0.0
Q9VXJ7,0.0
Q7TS75,5.850211192624054e-05
P67778,2.3400844770496214e-05
Q3V132,0.0
Q9H2I8,0.0
Q5FWH2,0.0
Q8IJB7,0.0
Q9M8Z8,0.0
Q9NR55,0.0003510126715574432
Q91XB0,0.0
3640823,0.0
Q95QR6,5.850211192624054e-05
Q8TDM0,0.00015210549100822538
P36224,0.0034633250260334395
P17183,0.0001755063357787216
P27862,0.0005148185849509167
Q8K4Q8,0.0
Q9ET54,0.0
O01329,0.0
O60663,0.00025740929247545835
554223,0.00021060760293446592
P33136,0.003861139387131875
Q8MXV4,0.0
P28515,0.0
P23358,0.0
3643370,0.0
O14103,0.0
P47034,0.00023400844770496215
P12297,0.0
Q80ZS7,0.0
Q8IN71,0.0
O14514,8.190295669673675e-05
Q9USR1,0.00011700422385248107
FAM90A26,1.1700422385248107e-05
691974,0.0
Q9VVW5,0.0
Q7M4L6,0.0
P34224,0.001216843928065803
Q61085,2.3400844770496214e-05
P0ACC7,0.0036388313618121613
A0A804Q7C7,0.0
P75676,5.850211192624054e-05
Q9UMR7,0.0011583418161395626
A0A1P8AT54,0.0
9304,0.0
P10174,0.0034750254484186877
Q96L33,0.0
Q5VU65,1.1700422385248107e-05
Q9DBR4,2.3400844770496214e-05
Q9SNB9,0.0
P43243,0.00040951478348368373
Q16526,0.0001638059133934735
Q9Z206,0.00014040506862297728
Q4G0M1,0.00029251055963120266
Q08685,0.004914177401804205
hlh-33,0.0
I3IRW7,0.0
Q5BPS2,0.0
G5EDR3,0.00019890718054921781
100505817,0.0
Q9XVU5,3.510126715574432e-05
P04632,0.00039781436109843563
Q8GWQ2,0.0
P24183,0.0003393122491721951
P0ABU2,0.00042121520586893183
P80668,0.00012870464623772918
677769,0.0
Q3E7M8,2.3400844770496214e-05
O75631,0.0
Q6UXI7,2.3400844770496214e-05
Q9U6L5,1.1700422385248107e-05
Q9N4A7,0.00024570887009021025
Q8VC19,0.0
O74995,0.0
Q22013,0.0
Q16478,7.020253431148864e-05
P64517,0.00012870464623772918
Q04744,0.0
Q8WU76,0.0003510126715574432
Q9FHZ4,0.0
Q9XRX5,0.0
maf-1,0.0
Q3U0S6,0.0
Q05924,0.001439151953385517
O16481,0.0
Q9XWS0,1.1700422385248107e-05
P91487,0.0
Q8R409,0.0
Q9VUY8,0.0
Q99PT9,0.0
Q9JLN4,0.0
Q5IBC5,0.0
Q08091,0.0
Q8RWC5,0.0
A2AIV8,0.0
P35452,1.1700422385248107e-05
Q966T5,0.0
Q8IL76,0.0
B1AJZ9,1.1700422385248107e-05
Q9FUS9,0.0
O88272,0.0
A0A0B4LI11,0.0
A0A974DYX9,0.0
G5EDZ7,0.0
sdpn-1,0.0
Q8VHF5,0.0
Q9VZ60,0.0
O45797,2.3400844770496214e-05
Q8BGD4,0.0
Q8WWV3,0.0006318228088033978
Q5JPH6,0.0006903249207296383
Q93VA9,0.0
Q8TDU9,2.3400844770496214e-05
441400,7.020253431148864e-05
Q9VRJ9,0.0
Q9VLK1,0.0
Q92878,0.0008073291445821194
Q66GP0,0.0
Q9P7N4,0.0
O94387,0.00039781436109843563
Q9DCJ5,0.0007137257655001345
Q08708,5.850211192624054e-05
Q9LDR2,0.0
Q6NUN9,0.00021060760293446592
Q0WQG8,0.0
Q9SZR9,0.0
P40571,0.0
P0DJ93,0.0
Q9NPF7,2.3400844770496214e-05
Q4U2R6,0.0013923502638445247
P38990,0.001509354487697006
P30128,0.00024570887009021025
A2AAY5,1.1700422385248107e-05
O70305,0.0005733206968771572
Q9TXW1,3.510126715574432e-05
Q9NP50,0.0003393122491721951
O75783,5.850211192624054e-05
Q9QYN3,2.3400844770496214e-05
Q8HWS3,1.1700422385248107e-05
P07108,0.00011700422385248107
Q9UTI5,4.680168954099243e-05
Q9Y5K2,4.680168954099243e-05
Q9P772,0.0
M9PC99,0.0
O14057,5.850211192624054e-05
P90897,1.1700422385248107e-05
O94420,4.680168954099243e-05
100507495,0.0
Q9LE59,0.0
Q18412,1.1700422385248107e-05
347702,0.0
P53146,0.003159114044016989
Q8BIK6,5.850211192624054e-05
A0A7G2ECQ2,0.0
Q08979,0.0004446160506394281
Q7K175,0.0
Q8IID0,0.0
Q19894,2.3400844770496214e-05
Q9LNE4,4.680168954099243e-05
P48544,0.0001755063357787216
Q9NBW1,0.0
A0A8I6A4M7,0.0
Q99M31,0.0
403398,0.0
Q9FLR1,0.0
Q00417,0.0
P39728,0.0001755063357787216
Kdm5b,0.0
A0A0G2K2C7,0.0
O49048,0.0
3644497,0.0
Q8BHB0,1.1700422385248107e-05
Q99JX4,0.00015210549100822538
P51028,0.0
Q9P0K8,1.1700422385248107e-05
Q9JLZ6,0.0
Q01167,0.0008424304117378637
Q23382,2.3400844770496214e-05
Q9C0Z1,0.0
729862,0.0
A1L1C3,0.0
Q10192,1.1700422385248107e-05
P53278,0.0008424304117378637
Q9LVG9,0.0
Q9VY50,0.0
A0A178VMY4,0.0
P37231,1.1700422385248107e-05
P38203,0.0027612996829185533
O09172,4.680168954099243e-05
Q96A09,4.680168954099243e-05
P32100,0.0
854632,7.020253431148864e-05
Q59QW5,0.0
Q9Y2X8,0.0004914177401804205
O60016,0.0030070085530087636
Q12151,0.0010413375922870816
101060684,0.0
Q9I7V4,0.0
O94254,5.850211192624054e-05
A0A804HJX8,0.00014040506862297728
P51577,0.0
A0A384K9F1,0.0
Q9VTT0,0.0
Epx,0.0
Q93203,0.0
P0AD42,8.190295669673675e-05
Q9D6K7,1.1700422385248107e-05
Q15058,0.0010413375922870816
P34438,3.510126715574432e-05
Q9LTA3,0.0
P38248,0.0037090338961236497
P45381,3.510126715574432e-05
Q23425,0.0
Q9P7C0,2.3400844770496214e-05
O44552,9.360337908198486e-05
Q08387,0.0024570887009021025
P11291,0.00015210549100822538
Q10201,0.0
Q18787,0.0004563164730246762
Q59Z29,0.0
100039827,0.0
Q64458,0.0003159114044016989
Q8W4S4,0.00012870464623772918
Q96PN7,9.360337908198486e-05
P97710,0.0
Q8TAQ5,9.360337908198486e-05
Q9W532,0.0
O95319,2.3400844770496214e-05
Q4VCS5,0.001860367159254449
Q99J93,0.0
P53195,0.0038728398095171234
P37007,0.0005148185849509167
O94668,0.00042121520586893183
A2AR95,0.0
P0AEN8,0.00021060760293446592
Q9UHN6,0.0009243333684346005
P08218,0.0003393122491721951
F55F10.1,0.0
Q9LTT8,0.0
Q9LTF2,0.0003393122491721951
P62508,0.00012870464623772918
P23787,0.0
O60174,0.0
Q3TN34,0.0
Q10256,0.00011700422385248107
Q8GW94,5.850211192624054e-05
Q9FGY3,0.0
P16664,0.005323692185287889
P57077,0.0
A0A8I5ZYG7,0.0
Q15629,0.00012870464623772918
Q62667,0.0
O59823,0.0
Q5TGI4,1.1700422385248107e-05
Q9R1X5,1.1700422385248107e-05
Q5T890,0.0
Q8WU79,0.0004563164730246762
Q9VYJ4,0.0
7310,4.680168954099243e-05
O60637,0.0010296371699018334
O88310,0.0
Q9NVE4,5.850211192624054e-05
Q0WL81,0.0
A0A7G2F1D8,0.0
O01498,9.360337908198486e-05
G3MZY8,0.0
I2HAJ5,0.0
Q9VW84,0.0
F4I6B4,2.3400844770496214e-05
O75747,1.1700422385248107e-05
P49211,0.0008424304117378637
Q10067,0.0
100129845,1.1700422385248107e-05
E5FYH1,8.190295669673675e-05
P39838,2.3400844770496214e-05
P0AAS0,2.3400844770496214e-05
Q9NZN3,0.00010530380146723296
O60072,0.0010179367475165854
Q9H4Z3,3.510126715574432e-05
G5EBY5,0.0
M9PF87,0.0
Q00577,0.0010647384370575778
Q9H0B8,1.1700422385248107e-05
P08588,0.0
Q8W1P0,0.0
O94514,5.850211192624054e-05
Q921V5,0.0
P15087,0.0
O43157,5.850211192624054e-05
Q8I4I7,1.1700422385248107e-05
P91216,0.0
Q8C5D8,0.0
P76165,0.001521054910082254
P39389,0.0011817426609100588
Q6NY19,2.3400844770496214e-05
A0A8C2N5N4,0.0
Q76M96,1.1700422385248107e-05
O94295,0.00015210549100822538
O23227,0.0
3637085,0.0
Q17QA9,0.0
Q3TB48,0.0
G5ED46,0.0
O49686,0.0
O55112,0.0
O18054,0.00011700422385248107
O42848,2.3400844770496214e-05
P77389,0.001989071805492178
Q9FG61,0.0
O60137,0.00197737138310693
O08665,0.0
P22140,0.0009243333684346005
O43752,0.004364257549697544
P28651,4.680168954099243e-05
Q9VYY8,0.0
Q9BTT0,0.0003510126715574432
Q9VWC4,0.0
Q9FT76,0.0
P23586,0.0
D3ZLE2,0.0
P52134,0.00012870464623772918
A0A178UR08,0.0
P75829,0.00019890718054921781
P31322,0.0
P77757,0.0036856330513531537
P0A6T1,0.00028081013724595455
O43597,0.00023400844770496215
Q9W3V1,0.0
Q9ERB4,0.0
Q8N119,0.0
Q9H8M5,0.0001755063357787216
A0A1D8PR98,0.0
Q8N4P3,0.0004446160506394281
F4IGA5,1.1700422385248107e-05
P20772,0.0
P0C8R3,0.0
Q7FB12,0.0
Q9XUB6,2.3400844770496214e-05
A1Z713,0.0
Q52KR2,2.3400844770496214e-05
Q13620,0.000549919852106661
P32418,0.0
P51450,0.0
Q9VW27,0.0
O75794,0.00011700422385248107
P0A8C1,0.000327611826786947
P13669,0.000772227877426375
Q9P7M4,0.0
Q9M0C3,0.0
Q9H013,0.0003159114044016989
Q9NVC6,0.0012519451952215474
P11177,0.0018018650473282086
Q02383,0.0006435232311886459
338797,8.190295669673675e-05
Q640R3,1.1700422385248107e-05
Vbp1,0.0
Q8LGI3,0.0
P85052,0.0008424304117378637
P42263,0.0001755063357787216
Q9UKT4,0.00015210549100822538
P04406,0.0007020253431148864
Q18192,0.0
Q9VZU2,0.0
P53267,0.007698877929493255
Q69Z08,0.0
P30542,7.020253431148864e-05
Q9Y4B4,0.00021060760293446592
O22042,0.0
F4K498,0.0
Q9DBX2,7.020253431148864e-05
Q9SSN4,0.0
Q9D7G4,0.0
Q86PF4,0.0
A0A8I6A965,0.0
P97865,0.00014040506862297728
Q3E739,0.000549919852106661
Q965U6,0.0
Q23389,1.1700422385248107e-05
P43509,0.00014040506862297728
140892,0.0
Q9CXH7,0.00015210549100822538
Q9VS60,0.0
Q9BZQ8,8.190295669673675e-05
P0AC44,0.00029251055963120266
Q6NZ63,4.680168954099243e-05
P16455,0.0
Q8R5H8,0.0
P62869,0.00015210549100822538
P18196,0.0033346203797957105
A4LBC3,0.0
Q9VJ71,0.0
P53123,0.006341628932804474
Q60960,0.00012870464623772918
Q9HCR9,0.0
P15884,0.00040951478348368373
Q96MZ4,0.00014040506862297728
P49966,0.0
O76398,0.0
P48610,0.0
Q9VUD8,0.0
Q9CQR5,1.1700422385248107e-05
Q8N2E2,0.0007371266102706307
O43464,0.0006201223864181496
O17067,3.510126715574432e-05
Q8IFZ2,0.0
100151684,0.0
Q7ZX92,1.1700422385248107e-05
Q27GI3,0.0
G5EEZ4,1.1700422385248107e-05
Q8BY79,0.0
Q8IML5,0.0
Q6E0V2,0.0
P09210,9.360337908198486e-05
A0A8M2BGI9,0.0
Q9VAU6,0.0
677826,0.0
14217658,0.0
P40556,0.0013923502638445247
Q15198,0.00019890718054921781
Q8IE69,0.0
Q8NEZ3,0.0001755063357787216
Q9FGV1,0.0
P49448,0.00011700422385248107
Q8L7G2,0.0
O44949,0.0
P40098,0.0001872067581639697
Q9Y473,1.1700422385248107e-05
Q9VM75,0.0
P17261,0.001439151953385517
A1ZBY1,0.0
Q96IG2,7.020253431148864e-05
P0A9Q5,0.0027027975709923127
Q19491,4.680168954099243e-05
Q9UT55,5.850211192624054e-05
Q5S003,4.680168954099243e-05
A0A178URX3,0.0
O75173,0.0006435232311886459
Q9VLD6,0.0
Q5U349,0.0
P38299,0.0008541308341231118
Q61080,0.0
P0A7L0,0.0012285443504510512
P54358,0.0
A0A1P8BA94,0.0
O75366,0.0003744135163279394
Q9VSS7,0.0
D3ZAS8,0.0
P53769,0.0037441351632793943
O15446,0.00494927866895995
Q8R3C0,5.850211192624054e-05
O75493,9.360337908198486e-05
Q9FZD2,0.0
Q941R6,0.0
O01255,2.3400844770496214e-05
P08908,0.0
Q08974,0.00030421098201645076
Q9FI86,0.00019890718054921781
F5HF36,0.0
Q92561,0.00042121520586893183
Q94C26,0.0
Q80Z38,0.00012870464623772918
Q9USX9,0.0022581815203528846
Q9VDU4,0.0
P33750,0.0017082616682462235
O75665,0.0008658312565083599
A0A974DFB0,0.0
P34299,0.0
E1JHA2,0.0
Q8IKU1,0.0
255180,0.0
Q9XF87,5.850211192624054e-05
Q8NAX2,0.0013338481519182843
P87132,0.0
Q9VBW3,0.0
7451,0.0
P0AC28,0.0026559958814513203
P20099,9.360337908198486e-05
Q9DCC3,0.0
P48565,0.004024945300525349
Q8IIG8,0.0
Q9VZI8,0.0
P53691,0.0008541308341231118
Q9W4X2,1.1700422385248107e-05
Q8IU54,5.850211192624054e-05
Q8K2B3,0.000772227877426375
Q8IBY8,0.0
P09162,0.00014040506862297728
Q9SEI2,0.0009477342132050967
P49685,0.0
P27515,0.0007839282998116232
Q8N448,4.680168954099243e-05
Q96MC4,0.0
Q9NVF9,0.00011700422385248107
Q86B99,0.0
Q96303,0.0
Q6ZRI8,0.0012987468847625399
Q0VBL1,0.0
O24600,0.0
P55035,0.0
Q59VG6,0.0
Q6L8H4,0.0
Q9LZV6,0.0
Q0WQM8,0.0
O60216,0.0007371266102706307
Q9VI04,0.0
Q9VN12,0.0
Q9VLL4,0.0
P46153,0.0
A1ZA01,0.0
Q86VK4,1.1700422385248107e-05
Q9ULI0,0.0
Q9VXL5,0.0
Q39102,2.3400844770496214e-05
Q9QWK5,1.1700422385248107e-05
Q9UDV7,0.0001872067581639697
Q42418,0.0
Q18171,0.0
Q9W425,0.0
Q9FR53,0.0
Q96AZ6,0.00012870464623772918
Q9XW10,2.3400844770496214e-05
P53733,0.00197737138310693
Q80VQ0,0.0
Q9Y2H8,0.0
A0A1P8ANN6,0.0
P23256,0.00010530380146723296
Q6PGD0,1.1700422385248107e-05
Q9SA88,0.0
Q3ECS5,0.0
Q7K738,0.0
Q7KVX5,0.0
Q92806,0.0
Q8IBJ8,0.0
Q8BMG1,0.0
646508,0.0
Q9SL48,0.0
P34666,4.680168954099243e-05
P08682,0.0
Q9BTY2,0.0001872067581639697
Q8BPY9,0.0
P42951,0.00015210549100822538
O35659,0.0
hmbx-1,0.0
O17582,0.0
P92966,0.00015210549100822538
O04551,0.0
P38710,0.001439151953385517
P90839,0.0
G5E8K5,3.510126715574432e-05
O61856,2.3400844770496214e-05
Q9M8X9,0.001626358711549487
Q24317,0.0
P12411,0.0
Q5AG43,0.0
