node,clustering_coefficient
Q8N729,0.2787735849056604
Q96EN8,0.1358937005098804
O75486,0.1779816513761468
O75439,0.21766944959017434
P55773,0.4004680870688065
Q8NB90,0.16015121006305055
Q9H3H9,0.4838295425504728
SPHAR,0.0
Q99459,0.16891550265291577
O43639,0.21236987951047584
P10914,0.27131139631380874
Q08426,0.17117424808418896
Q86VH5,0.2866518803704944
Q9Y5L4,0.25567153188120534
Q01813,0.18308221001311772
Q9H244,0.23393473660764005
Q9H1Z9,0.13705164900337793
Q9H6F2,0.11423424687978852
P78412,0.2302245983800094
Q8IYY4,0.11182735426008969
Q14410,0.18155111633372503
P61244,0.23862124248496994
Q8NFV4,0.15610177709382972
P43121,0.33154782960230433
O96015,0.18376766652752102
Q9Y2G8,0.2102092393477044
A6NKF2,0.40938081318097264
P20336,0.24024405546144675
Q8NCM2,0.18984339630407046
Q9UBH6,0.07926107323817298
Q8NEV4,0.17058099530443152
P63165,0.17609744376269937
Q15084,0.19034063005691929
P59942,0.21209406494960806
Q8ND83,0.12000830220008302
Q6NUS6,0.3619329388560158
O95263,0.11226239622555914
Q5VZF2,0.12857003129890454
Q15172,0.19992437133673663
Q6UWW9,0.16663886572143452
Q5ST30,0.22735761813918126
Q6NSJ5,0.1607822594726733
P47712,0.17522773422876656
O43613,0.2576548482588751
Q70SY1,0.12968079787374018
Q53RT3,0.08938421704379151
O14936,0.12633659938372052
Q9Y234,0.16754558409003442
Q96LZ2,0.1783838383838384
O15528,0.2375028978307667
P09417,0.14290102726709464
Q3SYF9,0.5523929622290278
A2RTY3,0.23955696202531646
P38919,0.24085896663551434
Q9NR30,0.2543336803748048
Q8N371,0.18431000443825468
Q6ICL3,0.09877112135176651
Q8TBF2,0.11351035891450248
Q8TF40,0.1544127169127169
P0C7T5,0.13393729714306096
Q9Y6V0,0.21593334581539037
Q9Y5P1,0.2775842044134727
Q9Y6Q2,0.10081705191317333
Q9BQP9,0.10876330876330877
Q9NZF1,0.11933360756890168
P15954,0.2716131326300818
P55199,0.1750243640151897
Q9UKA1,0.15043453114774058
P49901,0.1148989898989899
Q96FT9,0.19622262407072533
Q9C0I4,0.09141185913293971
Q6PXP3,0.16994236737106547
Q01638,0.32182841807415186
Q14994,0.24596987131382195
Q92793,0.16231712108761465
Q96ST8,0.19229989868287742
Q9P291,0.07812625977586068
O75400,0.22597454046322463
P22626,0.22287956295472094
Q9HA47,0.13091097113847888
Q96PZ0,0.2958403050995644
Q14145,0.22363933944433464
Q9NV31,0.33286502171147075
Q7RTS7,0.37208584221090013
O76003,0.16903644542901838
Q7L0J3,0.22411433622475332
O60336,0.2073381014499273
Q9UQ74,0.1417910447761194
P47901,0.21045562768360432
Q01543,0.218708959376739
Q1RMZ1,0.1852249159693914
Q8IXH6,0.1044963782971163
Q9HBJ8,0.12984425103069172
P78346,0.2667471680754413
Q9NY12,0.3368060951838835
Q99689,0.2381439473710601
O00253,0.24530140823452667
C9JLJ4,0.6
Q8TD10,0.08929013109077417
O43913,0.27795277825075204
Q9Y2J4,0.16491947382316854
Q96JM7,0.209248371206102
Q8N370,0.22799208704253215
Q96DS6,0.19285215514505175
Q96K83,0.1382775821596244
Q9NP99,0.3854505931075839
Q8WTW4,0.14319118978175602
P62166,0.16825863001223712
P16109,0.28736679685616473
Q9BQG2,0.13449217056783702
Q9BRR0,0.17966101694915254
P07195,0.2114695340501792
ENSP00000386773,0.2323799795709908
Q9UNT1,0.192945510147345
Q9BU64,0.3383558936863946
Q16831,0.1463742125350623
Q8NFG4,0.20199233167305694
Q96MA6,0.19456609676658576
Q9NSB8,0.12492898534257471
O60812,0.25648172260017577
Q86WG5,0.12710978899444497
Q11130,0.24594474153297682
P25063,0.3617021276595745
Q8WUG5,0.2995413364451143
Q86UT8,0.1128476821192053
Q96LB2,0.2409206569511913
Q9BRG1,0.15853882264069497
Q8WUH1,0.07042077036814275
Q9BQQ7,0.07373058196151171
Q7Z4L5,0.1484050194556231
P05156,0.21057340596300098
Q8N9Z9,0.1384509228911506
Q8IXL9,0.14962121212121213
Q8TDG4,0.24926470588235294
Q6PGP7,0.19187291990640487
P35580,0.16367226509912342
O43272,0.16455006675567424
P30273,0.3194886667671831
Q8WWR9,0.10440577563865235
O43924,0.1669350947653123
Q9BTY2,0.10978755470538794
A1Z1Q3,0.12386370793357546
O76093,0.3585277538165259
O94812,0.1165730552027058
O95236,0.19811291182094606
P11712,0.21130844508880028
Q4KMZ8,0.13096492548547342
Q9H239,0.17840969311557547
P54619,0.14391499186314044
P55103,0.1379284024120296
Q9BRX8,0.2673153766464407
Q96RY7,0.14995164012017945
O95969,0.09720853858784893
P02008,0.18182454440227194
Q8WVK7,0.2660163058099683
Q96GM8,0.23717644491721898
P12111,0.192307919168564
Q9NX00,0.14431893687707642
Q9NR00,0.09513872787696112
Q5T750,0.28504096061048145
P23582,0.21823462296442278
P43251,0.12199237258754189
P39059,0.17650790604441885
P00450,0.18577752230891256
Q9P241,0.12383668376895363
P52789,0.22130790593725863
Q5T1H1,0.13221015869422864
Q96A47,0.21166826054029553
O60229,0.215545760126296
Q6Q4G3,0.12733276173449842
O60259,0.17526894840664592
P51164,0.178701504354711
Q7L190,0.14208027565164785
P54727,0.17528808512984506
Q9BZA7,0.1572052401746725
Q8N3T6,0.29994907053730585
Q92540,0.1807036704223405
Q92686,0.26041263761662625
P41970,0.21136691416056835
Q96F07,0.1589859743880129
O95486,0.1393154408017666
O75956,0.1702846975088968
Q9Y336,0.43039318023660406
Q5MJ09,0.14388294269069232
O14713,0.19270084046339062
O95619,0.21797885303250658
A8MTY7,0.5745422842197035
P57771,0.3372887767969735
Q8NGD0,0.17643764002987303
P41229,0.16213378401112255
P05121,0.24431259354286936
Q5VT40,0.10137895812053116
O95563,0.18134277079494804
C22orf46,0.603988603988604
Q9Y3Q7,0.14129435558006986
P40225,0.4156799055071608
O14753,0.11293815711641575
Q96BQ3,0.3411972914742998
P68371,0.19554306708862934
Q6IQ23,0.14371199152245373
Q96EG1,0.10637298397619918
A6NER0,0.17009056770488182
Q9Y2E6,0.1754816025355321
Q9UGK3,0.20566502463054187
Q86VZ4,0.09031306857393814
P32302,0.37620570743165577
Q15596,0.19361893294657437
Q96DW6,0.14377245914977285
O95264,0.22174840085287847
Q8N0Y2,0.1345984667588287
P19022,0.19521057052283627
Q5TBC7,0.0806425702811245
P35556,0.16650388586979206
Q96P44,0.12568600989653622
Q8TF72,0.10798284778427895
Q16706,0.1181013179571664
MTRNR2L4,0.20084694494857835
Q8IWS0,0.21561249425788884
Q8N149,0.3474412171507607
P54257,0.1903488717531419
Q14833,0.2751898067709156
O15535,0.2135687088958117
P81534,0.26746495327102804
Q6NXR4,0.18193803559657218
Q5TZA2,0.1399143771561578
P22223,0.19801371515533944
Q68D06,0.12841645533953228
Q96B97,0.13317336787454745
Q96EV8,0.11738363181238541
Q8WXI3,0.18436516966735828
P51671,0.3944257931226286
Q9Y3E7,0.19992319789342794
Q96HQ2,0.1316045066045066
Q9BTT0,0.20360606130074965
A6NFQ7,0.18942005669194822
Q92802,0.15556685307574988
IGHV3-11,0.26703386372909016
Q9HAB3,0.12209582795163473
P0C7X2,0.17291321171918186
Q03113,0.12712591436563675
O15014,0.11391257995735608
Q9UPT5,0.22123097983467593
Q15643,0.12557194225858564
Q8TDC0,0.19982083312596427
P04731,0.20756357313627471
P48549,0.26239844184752364
P48788,0.20621602520843185
O00411,0.21750626166613493
P61513,0.27060360645451326
Q5TA79,0.3449747155499368
O60825,0.14806538063068847
Q9Y5S8,0.21869713702084198
Q02297,0.22868859279411605
P31321,0.149477781040581
P0C7M6,1.0
Q9UK80,0.2565666219157925
Q96GE9,0.21594022415940226
P36915,0.2585164300381159
P32298,0.12321092926236647
Q14728,0.17410818645097947
Q0ZGT2,0.19768524058340978
P51813,0.24198709997519227
Q8NI51,0.16453777651985937
P20155,0.09278996865203762
ENSP00000464167,0.5797101449275363
Q92624,0.13980376469542413
P0DP24,0.15164836162706755
O60890,0.1503286614515428
Q86TI2,0.13572132763720013
Q9Y5Z0,0.14079785450888369
Q9H930,0.12952842153810676
Q9H5K3,0.14359430604982207
P35268,0.26062402297773224
Q9H1E3,0.12715843081085382
Q9H2S9,0.173773910542212
Q99735,0.19181499175580263
Q9BZ23,0.12071018551214986
Q96F81,0.1010457987738911
O43193,0.1816812826645407
Q8NHS3,0.1060446577687957
Q8IX03,0.15378864390551017
Q92989,0.24362217145343779
Q16613,0.14769696680330943
Q9Y5E2,0.13350064569576764
Q9ULE0,0.14579583192953746
Q9Y5G5,0.17531305903398928
Q9NYD6,0.307542469456444
O43324,0.2226086678035853
Q8N954,0.1324389404884761
Q14451,0.18945054945054945
P08133,0.215559493771708
Q03591,0.22655269004153386
Q6XE24,0.09508853719380035
P17010,0.17324697310942153
P62312,0.23387544536262664
Q96A08,0.2821287829513716
Q7KZI7,0.17204795204795204
Q9NQ69,0.2080729477636694
Q53GS9,0.2335952422657625
P26006,0.2126425426560804
P18085,0.1668517016817627
Q8N715,0.14503225806451614
Q9H1C7,0.13007662835249043
Q8N8N7,0.1469284683570398
Q92667,0.138823723093386
Q5T3J3,0.12542548468255144
P08962,0.2370533260032985
Q8TAP9,0.11944663800415314
D6RBQ6,0.49206349206349204
Q9BYE2,0.15780588525569436
P11274,0.21811628939192187
Q6UWY5,0.09513690729160343
Q6PH81,0.22932651321398123
O60669,0.18027289419577575
P58062,0.10062831973053504
O14802,0.20474741662209206
P32019,0.18158590783957393
Q9BYP9,0.5924298537442722
Q12901,0.2753623188405797
O00591,0.10176017601760176
Q96H20,0.13059563448020717
P51570,0.14335958571582694
P20042,0.2518943641355082
Q14656,0.14965986394557823
Q6UXZ0,0.13308552279575342
Q6P2H8,0.13277816331251446
Q00765,0.11031840106158537
Q13607,0.15798319327731092
Q8IUK5,0.09140609636184857
P0C5Y9,0.3624505928853755
SLC22A31,0.16903820816864296
O60907,0.1540210952827693
P49747,0.2841646654118258
Q8ND61,0.28749195451619824
Q8WV83,0.1006861063464837
P0C7T4,0.15597131729334254
Q9Y4U1,0.09874494347059434
Q96IF1,0.18000815993472052
DIRC1,0.17042606516290726
Q9H8Y5,0.18453733766233765
Q9Y5K8,0.12478905517552692
Q6ZT21,0.19507012324691883
Q6P9F7,0.17451497005988023
Q96P67,0.18766050333846945
Q08499,0.137564023464661
Q9UHV7,0.1894089710183038
P61586,0.15134152074925022
Q9NQ60,0.20185001823961646
P61129,0.21834484128955342
Q8N573,0.10540942928039702
Q9BVG4,0.2145102101733008
Q96C24,0.13777213276509984
O43791,0.14711393620969443
P0C6C1,0.4521924940560388
Q9BZJ4,0.11685152286295034
Q92844,0.318432822470034
Q86XU0,0.14750633981403213
Q99700,0.15083683541829554
Q86TD4,0.19141966205491326
Q86XR5,0.20189397215255556
Q9NUQ6,0.10171689171063221
P30153,0.18143452371640292
P02489,0.13962115814559123
Q9NPJ3,0.1357293355837222
Q92567,0.09732922444786851
O43825,0.10436467812605325
O75679,0.38719719996315743
Q5IJ48,0.16777956964872853
P10276,0.20643697215069112
Q8TDR4,0.10219298245614035
P35367,0.2822612369782181
P12830,0.1496681642525921
Q13936,0.16835668927180608
Q96S86,0.07507107320540156
Q14CN4,0.22692165734829742
Q8NDW8,0.11777370590929913
Q6ZSJ9,0.34627888115075506
Q86UK0,0.09098724348308375
P52954,0.23164792930993422
Q6UXZ4,0.20764115698207194
P22888,0.16151700397649713
Q9BU89,0.25340007415647015
Q92466,0.2279602409580165
Q6P4R8,0.18272961915965796
Q9NSA1,0.2926778854035253
Q9HA38,0.12885514018691588
Q9NU19,0.18716642936382458
O00233,0.21744107278634134
Q9H2U1,0.2561030741410488
Q4ZG55,0.13785516285516286
Q9Y3C4,0.2706527467335405
P46597,0.10735960565022659
O15417,0.14124861094375493
Q8N0V5,0.08628925254312252
Q5T0J7,0.1623062015503876
O94989,0.23697324785760976
GAGE12J,0.21652421652421652
Q13574,0.14208979830614388
O14530,0.15385799487107266
Q8IVF7,0.15591809071985283
Q9NP90,0.16883679380633984
Q15532,0.21514692833655202
P48047,0.22546076311664817
Q86UQ4,0.0862914862914863
Q9NT99,0.23286860850897736
Q5VT25,0.18623799701691127
Q5W0B1,0.10541897964578377
Q76KP1,0.16224459625589394
P62633,0.21579943676681773
Q96LM5,0.18153846153846154
Q8IYN6,0.19240448409974834
Q6ZMH5,0.12578073089700997
FCGR1B,0.37330938123752494
Q5SRD1,0.26050862619808307
Q155Q3,0.14664437012263098
O60858,0.15965822014149855
Q9UMR5,0.09342505199168133
Q8N7W2,0.0902418682235196
Q9H3M9,0.20331291127751305
Q96T88,0.26144139898950236
Q14264,0.11621711621711622
P15927,0.2789222365995259
Q9UQ72,0.11373655439957679
Q8NFP7,0.23539192399049882
P35579,0.15917711861655504
Q8IYF1,0.29534912718204487
Q13873,0.21362383064510723
Q6V0I7,0.14882861235617578
Q96N64,0.20150501672240803
O95528,0.1258003580332334
Q15397,0.24992057778567953
P61962,0.11867993883730114
Q8TAE6,0.07632427883491515
Q9H9A5,0.1990073906241571
Q8TAP6,0.14210803689064558
O00268,0.2114629652616028
Q14814,0.1703186650848035
Q8WY54,0.16257992414116096
Q7Z3Q1,0.09324165688411873
Q7RTX7,0.18552090404504254
Q9BU19,0.24016064257028114
Q9NS91,0.258103739008041
Q9UJ83,0.26907761439547434
P12259,0.17931517298308308
P19532,0.18136969295947017
Q9BY31,0.10966844423834918
Q16670,0.1426879031196525
Q9BYG3,0.2856336438046853
P98196,0.13164905590423984
P62851,0.2912101741185871
Q15053,0.10444716442268462
Q96HE8,0.1563618103069487
P25205,0.23624623198869527
P03971,0.2069655363705707
A6NNS2,0.22681737471179075
P08493,0.25082729468599035
P49913,0.2744802732431488
P34947,0.11156118724944691
Q6PJW8,0.10074753652735303
Q9H427,0.1857331074722379
P55201,0.23686806527682522
Q15035,0.1255578414306061
Q9UBB4,0.11841141314825525
Q6ZN01,0.13044393014937933
P0C8F1,0.16875804375804376
O75122,0.1670886075949367
Q6UB28,0.2332269783604486
Q8NGT2,0.2787856349500185
P24855,0.2304206757663907
Q16553,0.16012381400982437
P20138,0.3624339195166685
O00482,0.18462458692759967
Q8TAV0,0.13078470824949698
Q8N4M1,0.1504557403631182
P09681,0.2759319762084276
Q6IS14,0.3086095601252894
O43247,0.11318897637795275
Q96PU8,0.1802827652823854
B4DNW6,0.19621178402223474
A6NM28,0.4463929284288566
Q8N841,0.1156810286307551
Q05952,0.14735193884130054
Q8WWA0,0.1998241791843443
Q8TBB0,0.1400208986415883
Q9BY32,0.17031860872691323
P41231,0.24499630450849963
Q5TKA1,0.3110445057788511
Q86XE0,0.1610929110929111
Q92930,0.12729279278486427
Q96ER3,0.22231718898385566
Q9P286,0.1887064256199722
Q5FWF5,0.2793273353584977
Q96NH3,0.17153639301290308
O60906,0.18557777982609763
P04732,0.16827311870259873
P61604,0.2029244981992784
Q8NBJ5,0.12774275190382572
Q9Y5U9,0.1097717616836281
Q460N5,0.14976792017565801
P50749,0.10318741830355295
Q8TAK5,0.14279759519038077
Q8IYD8,0.24128204584409
P06734,0.2820067942904632
P48066,0.1700779873709264
O43151,0.2621342100953605
Q9H0M4,0.13292279334757656
P27448,0.1635409746708229
Q8WVD5,0.40629873211743167
Q96L58,0.15852124828171157
Q9NX08,0.15925340558440582
O60811,0.16167770419426047
P47914,0.27103115383120047
Q5VWQ0,0.10429249762583095
O14818,0.21653498652123584
A7E2Y1,0.18047098349366666
Q6NXG1,0.15990618432303277
Q3LHN1,0.898989898989899
Q9H609,0.19993508601103538
Q9UPE1,0.1637287699433865
O95881,0.21678276026400142
C2orf83,0.17805878332194122
Q96C90,0.15523752733055057
Q05481,0.1792484652229643
Q14139,0.16595283850212875
A6NF83,0.12086513994910941
P48147,0.16678150120054286
P31146,0.14559020223994842
Q14641,0.11432210811241143
O95807,0.08293431553100061
Q9H492,0.1663440216077603
Q92547,0.2667178811823237
O43464,0.19029023104537385
Q9GZY4,0.3191071015498496
Q9Y256,0.14804888209970837
Q8TAP4,0.23575680957694514
P63104,0.15027335453940477
Q96PH6,0.18473895582329317
Q14240,0.23409212340777977
Q15306,0.283461865481287
PABPC1L,0.2738041023234846
Q14588,0.2012820512820513
Q8NG68,0.17038353803059686
O00555,0.18072214752058732
Q9UIA9,0.13451711611220812
Q06190,0.1282807396790338
A6NNE9,0.20724534030038094
P32455,0.24893772893772895
P33261,0.22053396488424737
O00308,0.14944653429821864
Q96AG4,0.18907469128708065
CNOT6,0.180268669651885
Q6P5X5,0.075
Q8NG95,0.12038754895897753
O14513,0.11111807077983088
Q13886,0.1918802812546606
Q13901,0.28604431553741866
Q9GZU8,0.12973267866884888
Q9HBI1,0.1295760868615753
Q8TB45,0.32021728621224843
Q96C28,0.15846063454759107
Q92539,0.13326302883225705
O75290,0.17557619539043687
NPIPB11,0.3787878787878788
Q9ULZ3,0.2903062601187264
A6NNF4,0.5048484848484849
Q8NE31,0.13855125844076122
Q9NWW9,0.08561448531508412
A6NKP2,0.232895679159704
P0DN86,0.15345330739299612
ENSP00000472749,0.09428075027479346
CASP16,0.17213851440655564
TTLL8,0.11001860217911241
O43813,0.11084093211752787
Q68DK2,0.1418016294488241
O75556,0.12732365673542145
Q92997,0.1629073231755159
O00763,0.18277554663096832
Q02809,0.120518838165897
Q8NHB7,0.2328042328042328
Q9NUB1,0.22376881008419508
GJE1,0.19535240040858018
O95479,0.15645264231806896
Q15047,0.20361993741468543
P11684,0.24883761500595414
Q9H165,0.1842091901497842
Q9NYI0,0.147465954644785
P35222,0.1115434368151285
P51814,0.23527210120518002
Q8WXR4,0.17948306061513608
Q15904,0.10302756173782279
Q08289,0.14509987515605494
Q9GZU2,0.18964434258551904
P49840,0.17459957759085304
Q9Y238,0.0982237105521785
Q9BTM1,0.2854714204759206
P30622,0.18128167810557613
Q9NTX7,0.22463104325699745
Q9UJV9,0.25074363160602064
Q9NP55,0.12556082830025883
Q96MP5,0.22592145362543845
Q5T0N1,0.12644250726442507
Q96NI6,0.25801213232994935
P30953,0.15457833618884448
Q92858,0.18785219123322708
Q6PJF5,0.10302774007407357
Q53GS7,0.32269510695348885
O60551,0.09746665961982277
O15211,0.13565712526931364
P50452,0.23236990320731174
P08949,0.24240771049281687
P13805,0.19703547611793779
Q8N4L2,0.15187823834196892
O15503,0.16243581652291125
Q9UHB6,0.19968878541875248
Q96DX7,0.1290970332944682
P27816,0.14855736331974956
A8MZ97,0.11976911976911978
Q9NRY6,0.09724405160206034
Q8NH79,0.2293040293040293
P35232,0.1821067527699068
Q8NH59,0.17223727792833485
A6NHT5,0.22353389185072353
P30532,0.13681545636242504
Q8IYA8,0.16970149253731343
Q9BXW7,0.15949384451836357
Q9BXS9,0.13190630186677618
A8MPY1,0.18255387641956541
Q7Z6W7,0.2497566402447504
Q9P2Z0,0.15584415584415584
O60760,0.1796866616329236
P01135,0.30628249710216926
Q86TH1,0.21064586961459833
P27352,0.13936545240893067
P20916,0.20807300171395743
Q12899,0.12097146550928063
Q9UJ71,0.3815227249352519
O60479,0.23732442991618086
Q8TEP8,0.17087589593092162
Q9Y4J8,0.16489137972194118
KRTAP4-16P,1.0
O43312,0.1364514811958445
Q8NF91,0.13021880927622714
A0A494C0S9,0.08272392597158135
O14921,0.18164800948921345
P50851,0.11802536231884057
P50336,0.1811254444720086
P60985,0.21774092222641037
A2A2V5,0.4107800821139067
Q96S94,0.149145906240255
Q15782,0.08510421962379258
O14994,0.24232986320227135
Q96MW7,0.11468970934799685
P54219,0.14155318365844682
A1L188,0.20293040293040293
Q49AM1,0.23967736766198386
Q8TE73,0.14745371584412859
Q8TF21,0.24914776937898325
Q6NUN0,0.21852928957208143
Q6KF10,0.2594460093125621
Q9UM54,0.16540341530458427
P08910,0.09225699085357864
P41219,0.11006711409395974
O94832,0.16005695510393936
Q9BS18,0.17022445455972374
Q2T9L4,0.1643041237113402
Q92551,0.127986926895446
GLTPD2,0.1418223960596842
Q9NR71,0.1580331618067467
Q17RR3,0.1439235485034259
P23141,0.15526406486398076
Q9NXD2,0.12047057392996109
P56915,0.2538354460371994
P35346,0.20964436407474382
Q56P42,0.3057644110275689
Q3V5L5,0.19188912720673157
Q15475,0.24305167597765362
Q14872,0.20853027771146654
Q01362,0.18466404886561955
Q9BQ08,0.4252708139894769
Q15046,0.22590312640653673
P36888,0.24545290762084024
Q9BSL1,0.11330115570255563
Q06828,0.18169150909144433
Q7Z6M3,0.13154387968779746
P78316,0.29027841168416246
P21579,0.19923127963062917
Q6ZMN7,0.13103433448713264
O75534,0.16726930652320898
P36956,0.19001383855251844
Q7Z4V0,0.1576849115895127
O95400,0.21550104384133612
Q8N8X9,0.10795395081109367
Q9NZW5,0.15963385226534169
Q99567,0.2727434415295687
O94910,0.08722244833355944
P05452,0.16057605065539277
Q9ULZ1,0.34372447973867254
P23469,0.11985697768191136
Q6PIZ9,0.21100289337868566
Q8NCK7,0.21886467789229716
Q33E94,0.12850700901873738
Q02487,0.14255269457581596
Q9H295,0.23870837654107616
O43541,0.281723817023409
Q8N108,0.1593692022263451
P49763,0.4260625219529329
O14950,0.20162197111721933
Q8IWU9,0.17122523238747553
Q9UNW9,0.2136856032415447
Q05932,0.16837362637362638
O43516,0.23325508607198747
Q6NS38,0.308019008019008
Q00688,0.21550317613623468
Q6PJ69,0.1809569263811001
Q6P2C8,0.2158683800623053
Q9H079,0.10514096185737977
P01042,0.21467181467181468
Q96AT9,0.2584578325793369
Q9UHI5,0.12798599670510707
P23468,0.12471544368210231
Q96L73,0.21311301940299623
Q13467,0.23079901490696095
Q969F1,0.14472306420501516
P23677,0.12733099537975842
Q9H3S3,0.13261000602772754
O00237,0.2711864406779661
P04406,0.08629225678594221
Q9Y651,0.20161871367500842
Q8N3X6,0.07286371883106173
P21462,0.30707097774438824
Q96ID5,0.3770166726394648
Q9Y5Q9,0.20602156542087138
ANKRD30BL,0.2731486813313371
Q14146,0.17141818994913074
P01258,0.2451733625724221
Q9H160,0.23715062570719267
P20073,0.1954089864567545
P17787,0.3139101695093372
Q16773,0.2182406807880862
Q16515,0.30864181254884976
Q6ZNR0,0.1645077720207254
Q8NBP0,0.1117456397592221
Q68EN5,0.1
Q4AE62,0.14020596438532504
A7MBM2,0.24158534712624422
Q96D21,0.15908980340644974
Q9NZV1,0.11206089788833644
P30411,0.22358315436974485
P02788,0.1839812165235894
Q8WXI8,0.2976420822268779
PKNOX2,0.1373910911820884
Q9NRY7,0.07067599338228892
Q96RD1,0.22292103424178897
P08118,0.10916762562332183
Q6P9H5,0.30528084918177795
A6NFY7,0.31720892665882394
Q13113,0.07333198407879646
Q9UN79,0.209802752597439
Q12797,0.12171196902110544
P04278,0.16368604073522106
Q8N957,0.0880051271672401
Q96BW5,0.10397035229249994
Q8N688,0.11792305286205818
Q9HCL3,0.23116364421416236
Q08629,0.16229949867563973
Q9H3V2,0.12041544952937358
Q9H169,0.26822745971682144
Q6NVU6,0.11641337386018237
O60268,0.17283219887540693
Q8IYW2,0.08777169404347104
P03952,0.1827639926496583
Q96TA2,0.16988007827322485
Q8TDU6,0.29404761904761906
Q5VU92,0.16433042405007495
P14174,0.2554483476606605
O60320,0.35963178869018214
Q92558,0.21088548601864182
Q08462,0.1909383544377436
Q6XPS3,0.20046496551099152
P23229,0.2452270436986594
OR51H1P,0.5666666666666667
Q0P6D6,0.11880248265790434
Q9BZQ8,0.06979173922128579
Q9H1Z8,0.10332293131236926
Q96F45,0.16562455842871274
P06307,0.23896267494067966
Q9P1T7,0.09164385973335894
P11233,0.21265518726008475
Q8WVM0,0.2941759293178948
P78318,0.1320460779672512
Q15743,0.11844731300924655
Q03052,0.20362920048031402
P03950,0.2338916724573017
Q02505,0.16619730329407748
Q96S55,0.20289423269697712
A6NCL2,0.34545454545454546
Q86UW9,0.2149166262622004
C9JL84,0.11123809523809523
Q13733,0.1427831715210356
Q9BXY5,0.21819630810289867
Q96FN4,0.07324852857414088
Q8WXB4,0.24636871508379887
Q13838,0.2426613625609475
Q14789,0.15845058117184935
P0CW23,0.29411764705882354
O95684,0.09410221241576719
Q96LQ0,0.10869565217391304
Q13191,0.20028002380202317
P53618,0.1703023184721574
Q9Y2D9,0.1192727716429748
P13631,0.18208438367326152
TUBB8B,0.24700570947302444
Q99983,0.18096130812893818
P58181,0.15610328638497653
Q8IVI9,0.1389568485622097
Q9H633,0.2015340689121177
O75915,0.1109064022690359
Q9BT22,0.14118964107501739
Q0VG99,0.23426130228627765
Q9H3P7,0.11597725857323664
Q9BUB4,0.12427544632506377
Q6IAN0,0.20979272968376142
O96024,0.10832148143848142
Q8IYJ1,0.33077874955431114
P51793,0.12974255519130695
Q8IUF1,0.1876652914418703
Q8TDH9,0.11249137336093858
Q9Y5W5,0.2180226880635396
Q6ZMB0,0.2172077922077922
P15169,0.15371072806133065
