node,clustering_coefficient
P11345,0.015151515151515152
B0BMY2,0.0
P53167,0.0
Q15773,0.07277656135960797
Q96LM8,0.0
Q55669,0.03571428571428571
P32451,0.4
EBI-13666435,0.02857142857142857
EBI-13714267,0.047619047619047616
Q7ZX03,0.0
Q9H6E4,0.06666666666666667
Q84LS4,0.0
Q9PHK9,0.07482124616956078
Q9W3Z4,0.02857142857142857
O94766,0.0582010582010582
B4FNB7,0.0
P76222,0.3333333333333333
Q5RK30,0.0
P43121,0.06896551724137931
Q6ZP80,0.225
Q4U2R8,0.0
P0C6X5-PRO_0000283874,0.008525149190110827
Q641D1,0.0
O25232,0.0
Q9HBL7,0.03287671232876712
G5EDZ2,0.008333333333333333
P00259,0.0
P73048,0.0
P26418,0.0
Q9CWZ3-2,0.0
B7IA35,0.0
Q32MK0,0.06666666666666667
G1SLW8,0.0
Q8LBX7,0.0
Q8N6Y1,0.02682701202590194
B6SI96,0.0
Q08023,0.6
P75598,0.6666666666666666
EBI-6764895,0.0
Q2KHT4-4,0.0
X5DR33,0.0
Q94G23,0.0
G5EA36,0.0
P28958,0.0
A1ZB56,0.0
Q8ING5,0.0
Q7YU61,0.0
O25758,0.0
A0A1D6HJL8,0.0
G3V7P2,0.0
P48168,0.2
Q8IJD2,0.0
Q13748,0.09180327868852459
Q9NYN1,0.3333333333333333
A0A0H2W3W7,0.017543859649122806
Q96FG2,0.0
C6KT45,0.0
O22056,0.0
EBI-8572916,0.0
Q8K4D3,0.0
A0A384DVV8,0.047619047619047616
P72990,0.07142857142857142
C9J2Y9,0.16666666666666666
EBI-26977933,0.0
K7U0Q4,0.0
Q6PEV8-2,0.23809523809523808
5G5G,0.0
Q6MG89,0.0
P29590-5,0.21818181818181817
P43629,0.09523809523809523
Q9NHX7,0.0
Q8CFI0,0.36363636363636365
EBI-6792368,0.0
Q9S736,0.002849002849002849
Q6N075,0.08105022831050228
O25867,0.0
O17072,0.23076923076923078
Q9FGQ1,0.0
Q9VGJ4,0.0
A0A1D6M0F7,0.0
P30305-4,0.16666666666666666
Q7K0L5,0.0
P56182,0.05585106382978723
Q9Y4L1-2,0.0
P54278-1,0.0
EBI-9822775,0.0
B4FV03,0.0
A0A1D6L7T5,0.0
Q9LKU3,0.0
Q9VDF0,0.016666666666666666
Q03096,0.0
Q9Y137,0.0
B6T6F1,0.0
Q6P9X4,0.0
EBI-321663,0.0
ENSG00000124795,0.0
Q9USR9,0.0
Q4G3H1,0.0
A0A0H3NG86,0.0
P21836,0.0
Q9Y6I9,0.02722323049001815
EBI-6797146,0.0
EBI-22254576,0.0
Q6PAM1,0.0
Q9FMC2,0.12956810631229235
Q5T5X7,0.022727272727272728
A0A1D6G681,0.0
Q9HBA0-5,0.0
C0HDT4,0.0
Q9VL70,0.0
P17065,0.2935606060606061
P06606,0.0
P63213,0.0
F6KMV5,0.0
Q13888,0.17543859649122806
Q6L8J9,0.0
O55005,0.0
B6SMK1,0.0
At4G06477,0.0
EBI-6784121,0.0
B6SMF3,0.0
P15364,0.01818181818181818
A0A1D6NQU2,0.0
A0A1D6MKR9,0.0
P33362,0.0
F1MKS3,0.0
Q3KN34,0.0
Q9W1J7,0.0
Q96EL2,0.1377551020408163
O35071,0.021052631578947368
P59263,0.03571428571428571
Q06287,0.21746880570409982
Q70JA7,0.0380952380952381
A0A1D6NW32,0.0
Q400N1,0.06593406593406594
P0ABB0,0.034482758620689655
ENSMUSG00000003882,0.0
Q37995,0.0
P19414,0.15316455696202533
EBI-11422528,0.0
Q9W4X5,1.0
Q9ZPE4,0.07692307692307693
Q1RKW2,0.0
Q6ICB0,0.05405405405405406
Q96B86-3,0.0
G5EC91,0.0
Q500X4,0.0
P62910,0.14848793747876315
A0A1D6HKE7,0.0
J3JSM9,0.0
EBI-26499018,0.0
P13640,0.0
A0A1D6E8S9,0.0
Q47511,0.0
A0A1D6N8X1,0.0
P06367,0.11304347826086956
P33311,0.3
Q69ZT9,0.0
O60894,0.1
P49433,0.0
Q1WWC9,0.0
B6T8W5,0.0
Q21177,0.23076923076923078
Q5SHN7,0.375
A0A1D6FA93,0.0
Q6NQ54,0.0
Q12285,0.29523809523809524
Q0P8I8,0.21428571428571427
A0A1D6L1J8,0.0
A0A1D6HHN6,0.0
EBI-10099285,0.0
Q7CIS2,0.0
Q9NYA3,0.07149758454106281
Q9HGL8,0.0
P06005,0.0
Q9ESU7,0.0
Q9V472,0.02792207792207792
Q9BWV7,0.0
P10244-2,0.0
Q9SB51,0.0
Q96B77,0.029556650246305417
P13188,0.4264705882352941
P22415,0.021929824561403508
O15164-2,0.0
P16926,0.1
O17586,0.03571428571428571
Q8W4J5,1.0
EBI-6779732,0.0
O95947,0.12762762762762764
D2NUJ0,0.0
P40990,0.14285714285714285
P03047,0.08333333333333333
Q17RB8-2,0.0
Q8BK63-2,0.5
A0A1D6KLG8,0.0
Q7JRK7,0.0
Q55920,0.0
Q8DKB2,1.0
Q961B3,0.0
Q8ZJ02,0.0
Q562E5,0.0
C4N9M8,0.0
G3V8S0,0.0
A0A1D6KZH7,0.0
P61982,0.0967741935483871
EBI-13691246,0.047619047619047616
Q9VLW3,0.0
A0A1D6LBG3,0.0
Q711Q0,0.0
EBI-6834974,0.0
A0A1D6FQ89,0.1
H2A1F8,0.0
EBI-11463964,0.0
Q8TAE6,0.0
A0A1D6L6M7,0.0
Q9XYR0,0.0
Q9HD42,0.09497882637628555
Q71U00,0.0
Q0KHZ4,0.0
H2L0C9,0.0
Q5U2U8,0.0
Q8ZQQ2,0.0
A0A1D6F7Y2,0.0
O61307,0.0025135407459141324
Q8LPN3,0.0
O23629,0.0
K7U7F6,0.0
Q2V359,0.07142857142857142
Q9VGN8,0.0
Q9WV95,0.0
P11217-2,0.0
Q28259,0.0
Q84P66,0.0
P52756-3,0.0
Q9SJQ9,0.0
O83607,0.5
Q9C9F7,0.14285714285714285
O83227,0.25735294117647056
P53833,0.4117647058823529
Q567R6,0.0
Q13535,0.044444444444444446
P04487,0.0485592820028342
B6U174,0.0
A8K1N6,0.0
Q62205,0.0
EBI-13692034,0.0
Q10122,1.0
Q9N3Y4,0.0
EBI-1059015,0.0
Q25531,0.0
Q9QXZ0,0.24561403508771928
Q24320,0.0
Q8WU57,0.0
Q9P283,0.0
Q9VPW8,0.0
Q13520,0.023541836263228533
EBI-14034924,0.0
P46859,0.0
Q965Y7,0.0
B4FA53,0.0
P18113,0.0
Q92995,0.03188405797101449
Q8CZP1,0.0
P54838,0.7142857142857143
EBI-10260487,0.0
EBI-13754429,0.027777777777777776
Q8WUX1,0.1111111111111111
EBI-6812303,0.0
Q9UKA8-4,0.0
P68255,0.07142857142857142
Q9UI47,0.02564102564102564
Q9M9G6,0.2
O15160-2,0.23333333333333334
B3KQ43,0.0
Q8IPB8,0.0
P48555,0.0
E7DVW5,0.0
Q64057,0.0
A0A1D6QS83,0.0
B6SJ26,0.0
Q5JR59-3,0.009687791722850326
EBI-25470259,0.0
P54760-1,1.0
Q9HCS4,0.0
B4FIN2,0.0
Q8K558,0.0
Q546I7,0.0
P94398,0.0
P38215,0.0
Q9W2A4,0.0
Q86VY9,0.10476190476190476
P56211-1,0.0
Q6ZRV3,0.0
Q5I0E7,0.4
P37889,0.0
ENSG00000131142,0.0
Q2LC84,0.09486166007905138
Q8I492,0.015053763440860216
Q8N1F7,0.046555901696088614
B6TEU9,0.0
A0A0C4DG91,0.0
A0A1D6HG26,0.0
Q9YGA9,0.0
Q147H2,0.0
Q14676-2,0.0
Q9NXJ9,0.0
P08603-1,0.6666666666666666
O55007-1,0.0
Q9VG17,0.0
P00846,0.030303030303030304
A2APV2,0.0
H2L0F9,0.0
Q06647,0.027777777777777776
Q0PB52,0.0
Q55756,0.0
P46987,0.6666666666666666
EBI-6784158,0.0
P80428,0.38037087290818633
Q84M90,0.0
Q9H7U1,0.07114624505928854
B4FKC8,0.0
Q9Y275,0.013401516487391994
A0A024RBH2,0.0
Q8BZ34,0.0
P0A6L7,0.047619047619047616
P63786,0.0
Q7RTZ2,0.0
P0AAB2,0.058823529411764705
P0A4J6,1.0
Q9Y5J5,0.02040816326530612
B6T975,0.0
Q6BCY4,0.10714285714285714
F1LM60,1.0
O15357,0.02193419740777667
O60645,0.08135593220338982
P25340,0.30718954248366015
Q96D31,0.04093567251461988
Q0PBM0,0.0
Q14141-4,0.0
EBI-13683679,0.05454545454545454
G5EEK7,0.0
Q96RR4-2,0.0
A0A5P8YDA8,0.0
Q9H7X7,0.4188034188034188
Q7X9A8,0.0
Q8CI43,0.0
Q9I7T1,0.0
P09632,0.03676470588235294
Q9H4Z2,0.10476190476190476
EBI-27111766,0.0
A3R4E0,0.0
EBI-10043688,1.0
Q21633,0.047619047619047616
Q5NHN8,0.0
O13651,0.0
Q02256,0.1206896551724138
Q920N5-1,0.09538461538461539
B4FIL5,0.0035650623885918
E9Q238,0.0
A0A1D6E6J4,0.0
A0A5K1K8R0,0.0
Q9NX40,0.09814323607427056
A0A380PMW3,0.0
Q96SD1-4,0.1111111111111111
Q63767,0.2222222222222222
P32418,0.1
A0A1D6IY74,0.0
A0A1D6QJU8,0.0
Q2T728,0.0
Q8LAK5,0.1
Q8NAV1,0.10482180293501048
A0A1D6GE82,0.0
Q9H3H9,0.13186813186813187
A0A1D6GFF6,0.0
P13471,0.1111111111111111
O75596,0.025551684088269456
D4A229,0.0
P34339,0.0
Q9ULJ3,0.3163438668025824
A0A1D6FXM5,0.0
K7VBB9,0.0
P23945,0.01904761904761905
A8WA52,0.0
Q9Z0L3-5,0.0
Q9NG25,0.0
Q07002,0.04383282364933741
Q5U179,0.030303030303030304
P77265,0.0
Q13435,0.10593548387096774
EBI-12554134,0.0
P80108,0.0
P48570,0.2513842746400886
Q9VKD2,0.07575757575757576
A0A1D6I4H6,0.004032258064516129
A0A2S9PME5,0.0
Q22143,0.0
E9P9B2,0.0
M0R5Q3,0.0
ENSG00000273611,0.0
Q9VCI9,0.0
C0HHG2,0.0
A0A0F6B9Z0,0.014705882352941176
A0A1D6HTM3,0.0
P97802,0.0
Q96LB3-2,0.13333333333333333
A0A1D6IYJ0,0.0
A0A1D6HDA1,0.0
G5ECZ0,0.0
G1TM55,0.0
Q9XU07,0.0
Q55966,0.0
EBI-25834490,0.05555555555555555
ENSMUSG00000005836,0.0
Q8MRC9,0.0
G5EFF4,0.01755926251097454
D9N164,0.0
Q09387,0.0
P46957,0.5833333333333334
P76423,0.0
Q03760,0.5
Q5VUG0,0.041666666666666664
O18065,0.0
P38202,1.0
P75520,1.0
O25412,0.0
P46863,0.1388888888888889
A0A1D6N645,0.0
P19037,0.0
A8MQR0,0.0
Q96EY4,0.046341463414634146
Q21006,0.0
B6SUS5,0.0
Q9W1V2,0.03573043871551334
Q9NSB8-2,0.3055555555555556
P43403,0.02197802197802198
Q9VV18,0.03296703296703297
O83424,0.2727272727272727
EBI-6805737,0.0
Q6ICB4,0.2
A0A6L7HNT5,0.0
Q8ND30-3,0.0
Q2FW33,1.0
P77967,0.0
Q8IV54,0.13333333333333333
Q05084-3,0.0
O15520,0.08333333333333333
P83105,0.012263876780005812
P74653,0.0
Q6GHT5,0.0
A4ZVS7,0.0
F5H702,0.0
Q7BBW0,0.0
B7YZT2,0.0
B4G0P4,0.001422475106685633
P18393,0.0
B7ZCI2,0.3333333333333333
P75541,0.38095238095238093
EBI-6791743,0.0
P19657,0.0
Q6FH22,0.0
G5EDB6,0.0
A1ZBM4,0.0
P42593,0.13333333333333333
Q8IY57,0.12577137819570966
Q9VN25,0.07017543859649122
ENSG00000196208,0.45454545454545453
P11031,0.0
F4HZD1,0.0
P16918,0.08522727272727272
Q8IWZ6,0.06
EBI-13725485,0.0
EBI-6810472,0.0
Q91VD8,0.0
Q7DB68,0.0
A0A1D6PYB3,0.0
O00763-1,0.0
Q9VJ48,0.0
Q8MYM7,0.0
Q8U4N1,0.0
B8ZZQ6,0.0
P90823,0.0
O61618,0.0
Q75N03,0.1794871794871795
P56792,0.0
Q9Y117,0.0
EBI-109399,0.0
Q80U87,0.022222222222222223
P86233,0.0
Q12338,0.41818181818181815
Q9V9M8,0.0
EBI-9922564,0.0
Q62280,0.5
Q8N988-2,0.07575757575757576
EBI-15671502,0.0
P90976,0.0
Q06494,0.0
EBI-6823630,0.0
O64538,0.0
Q9VIK3,0.1
Q86Y39,0.28903654485049834
B6TYE1,0.0
A0A6L8NWA5,0.0
Q9HD90,0.0
Q6UB28,0.0
O14964,0.02677629814996872
A1A5P0,1.0
O83361,0.3235294117647059
Q09301,0.0
Q4VP87,0.044444444444444446
O43184-4,0.41625615763546797
P13635,0.0
P29503-3,0.0
Q81MS2,0.0
B4F8M0,0.0
Q7PA77,0.0
A0A1D6IU51,0.0
Q6K1E7,0.0
Q9BUW7,0.02666666666666667
C0PFA9,0.0
Q7KWJ2,0.0
Q61033,0.0
Q3V384,1.0
O24886,0.0
Q5XIT9,0.0
O14576-2,0.25
P27179,0.09523809523809523
A0A178WLG7,0.27439024390243905
O25402,0.0
O83524,0.6
Q8BJF9,0.0
Q494V2-2,0.014285714285714285
EBI-9936151,0.0
P03879,1.0
Q96Q45-3,0.0
O55201,0.0
P42847,0.4666666666666667
EBI-22186829,0.0
P69277,0.0
B4G0H3,0.006666666666666667
P38198,0.2426470588235294
P34208,0.027777777777777776
B2RXS4,0.0
P0C2B2,0.0
P25373,0.3333333333333333
O43325,0.23809523809523808
P0AFB5,0.13333333333333333
Q8TDX7-1,0.0
P16409,0.0
B1ALI9,0.0
Q65ZJ1,0.0
Q81TK1,0.0
Q8I4B9,0.0
P77694,0.16666666666666666
Q8ZEJ5,0.0
Q9C878,0.0
Q8IIA6,0.0
P07464,0.16666666666666666
A0A8C0MX11,0.0
P03891,0.24444444444444444
Q6P1A2,0.03260869565217391
EBI-6829296,0.0
Q88GF9,0.0
Q8I0D4,0.0
H2L0I2,0.0
P06243,0.11560527825588067
P21238,0.0
H3BJA6,0.0
P11388,0.08363636363636363
Q8N865,0.050724637681159424
Q9NXK8,0.08658008658008658
P05019,0.07142857142857142
EBI-4413858,1.0
EBI-6808131,0.0
K7W1B0,0.0
Q86XX4,0.008602150537634409
P60227,0.0
P08394,0.15789473684210525
Q72C30,0.2
Q9W3B8,0.0
K7TWQ8,0.0
G2J5X3,0.0
G4U4J3,0.0022988505747126436
O35083,0.0
Q0PBY6,0.0
P0C6X7-PRO_0000037322,0.04201680672268908
B4FJH1,0.0
B4F8B1,0.0
Q00168,0.0196078431372549
B4DWV9,0.0
H2KYW5,0.0
Q6ING3,0.0
Q8IBU8,0.0
C0PGN9,0.00202020202020202
A0A1D6GM16,0.0
A0A1D6KR43,0.01818181818181818
Q9VHJ8,0.0
P30775,0.4263157894736842
A0JP07,0.03571428571428571
EBI-1782980,0.0
Q9ZW18,0.26666666666666666
Q9J3N4,0.19523809523809524
O94822-3,0.0
O25769,0.0
EBI-6771630,0.0
Q05AW7,0.0
P00762,0.0
EBI-13683341,0.0
Q86UY6-1,0.0
ENSG00000125571,0.03296703296703297
C8BMD1,0.0
EBI-10202577,0.3
F1LRI5,0.3333333333333333
Q9JJW6,0.0
A0A0S2Z3E6,0.0
Q9XW68,0.0
O77259,0.0
EBI-12576842,0.0
O24925,0.0
P13598,0.0
EBI-6814674,0.0
EBI-6838023,0.0
Q9GSN4,0.0
P46061,0.07142857142857142
Q9ZPS7,0.08874912648497554
Q8GWL2,0.0
Q96LI6,0.026713124274099883
EBI-27030036,0.0
A0A1D6EXU9,0.09523809523809523
Q8VC66,0.047619047619047616
EBI-830172,0.0
A0A2P0H8Z0,0.0
Q9NX45,0.0
Q00610-2,0.14589371980676327
Q9LZQ9,0.0
C9J7S3,0.0
P20936,0.029611093733708686
G5ED81,0.0
Q9I7R3,0.0
B6T4R7,0.0
Q9NUN7,0.0
P56081,0.0
Q0VGV1,0.0
EBI-10982171,0.0
EBI-13736778,0.0
Q8TEB1-2,0.0
EBI-12690939,0.3333333333333333
Q8N7Q3,0.0
K7ENT6,0.0
O24900,0.0
B6T8G2,0.0
Q9UI10-2,0.1437908496732026
Q9U290,0.0
P0ABF6,0.0
P15086,0.0
EBI-11709596,0.0
Q7T0Q9,0.0
Q9VL89,0.0
B6TI04,0.0
Q6IBR0,1.0
O25026,0.0
Q9BR11,0.0
Q12115,0.0
P35221-1,0.0
Q9CR57,0.0
P15531-1,1.0
Q9MA24,0.0
EBI-13689372,0.0
Q0PAX7,0.0
O62123,0.0
Q41009,0.16666666666666666
P16014,0.3333333333333333
EBI-6795966,0.0
EBI-6831278,0.0
P38162,0.0
A0A1D6IP61,0.0
Q9V9R4,0.0
P0AFI7,0.0
Q9W192,0.0
P0CB62,0.0
Q29558,0.0
Q9JK23,0.0
O25896,0.0
Q80VC9-2,0.0
A0A1D6M762,0.0
M0QXS5,0.16666666666666666
C7EYC8,0.0
EBI-6814314,0.0
EBI-13774109,0.0
Q9STW1,0.0
O43236-6,1.0
Q9Z0N9,0.0
Q55557,0.0
EBI-6822801,0.0
EBI-13764571,0.3333333333333333
P73328,0.0
O92972-PRO_0000278746,0.0
Q8I0U7,0.0
O25613,0.0
F3YD72,0.0
EBI-6763011,0.0
Q9C5A9,0.0
P0ABF8,0.0
O93706,0.0
Q6DKB4,0.0
B4FBF6,0.0
Q8IX03-1,0.0
ENSMUSG00000030399,0.2
P17487,0.0
EBI-12554454,0.0
C9JZI1,0.0
A7SNT7,0.2857142857142857
Q6XE24-2,0.0
P48201,0.05555555555555555
Q22494,0.0
EBI-114516,0.0
P55161,0.0
Q72CT0,0.0
Q545G0,0.0
Q0P9V5,0.0
A0A0B4LET0,1.0
P46662,0.06666666666666667
Q9H3D4-10,0.0
Q28690,1.0
O43852-3,0.0
EBI-11177705,0.0
Q71FD7,0.0
O43918,0.046341463414634146
Q9Y5P4-1,0.0
Q9TXZ9,0.0
Q9UKF2,0.3333333333333333
Q80U40,1.0
Q91550,0.0
A6NHJ4,0.0
Q9VGC3,0.0
A0A1D6GCB2,0.0
Q8ILK4,0.0
Q9W093,0.0
EBI-10000824,1.0
P26441,0.04710144927536232
Q9NX02,0.054945054945054944
EBI-13684613,0.0
Q9FFZ0,0.001893939393939394
Q9WU34,0.0
P34514,0.0
Q86VS8,0.06585365853658537
F1MA98,0.0
EBI-13663597,0.04285714285714286
Q62381,0.3333333333333333
P08355,0.0
H3BNI9,0.0
A0A1D6IB58,0.0
Q8GUB3,1.0
P52904,0.0
Q6AZJ9,0.0
A0A1D6PUT5,0.0
P09874,0.043663233318405735
P34902,0.0
Q96HN2,0.03162055335968379
Q9CQE1,0.0
O43031,0.0
Q9Y5C1,0.07142857142857142
A2A121,0.06666666666666667
P76236,1.0
Q9P1N4,0.0
A0A1D6QDT4,0.0
Q6GQL2,1.0
Q9UIL4,0.0
EBI-13715819,0.13333333333333333
Q18078,0.0
Q4LE58,0.4
P36054,0.2909090909090909
Q7JPB1,0.0
O49515,0.0
B6UHB4,0.014245014245014245
P62149,0.0
Q99MZ3-2,0.0
P32573,1.0
EBI-6813789,0.0
Q92973,0.05669199298655757
EBI-25834975,0.03571428571428571
Q22387,0.008173076923076924
P07363,0.041666666666666664
Q9Y260,0.2222222222222222
EBI-13677320,0.08571428571428572
P14224,1.0
E9PHT6,0.0
Q86BA1,0.017204301075268817
Q02083-2,0.030252100840336135
P58876,0.05109126984126984
Q9U329,0.0
Q53HS1,0.0
Q9W4I4,0.008664627930682976
Q9XFD1,0.3333333333333333
Q6ZWB6,0.16666666666666666
P42777,0.0
EBI-6837734,0.0
C9JH25-1,0.0
P29349-2,0.0
Q02241,0.10324675324675325
Q8ND56,0.057329462989840346
Q967R6,0.0
A0A1D6IK54,0.01
O25034,0.0
Q06A27,0.0
P10971,0.3333333333333333
EBI-12695385,0.0
EBI-6793122,0.0
EBI-13898783,0.0
Q7L5Y9-5,0.0
Q9VPC7,0.2
Q9P296,0.005633802816901409
C5AW20,0.0
C0HIL5,0.0026455026455026454
O25293,0.0
Q9VS82,0.01098901098901099
V9HW68,0.0
Q9VF94,0.0
Q8C0B4,0.0
D9N195,0.0
P36561,0.0
A0A1D6Q9Z0,0.0
EBI-6774908,0.0
Q72BF0,0.0
Q9LUM4,0.0
ENSMUSG00000034120,0.0
EBI-6788656,0.0
Q12923-3,0.0
EBI-6810625,0.0
P32727,0.0
Q9NUK0,0.0
EBI-9632066,1.0
P28065,0.1495433789954338
A0A1D6HRJ7,0.0
Q61656,0.023333333333333334
Q03431,0.008974358974358974
D4A3E8,0.0
P20241-2,0.0
Q9C6M0,0.0
Q12524,0.9047619047619048
EBI-6826407,0.0
P06935-PRO_0000037746,1.0
C4J9W2,0.0
O16393,0.17857142857142858
P57742,0.0
G3UXT7,0.0
Q00916,0.22746521476104054
Q9BWL3-3,0.0036231884057971015
Q21294,0.0
Q8NBT0-2,0.09523809523809523
O82290,0.03636363636363636
Q96II5,0.14545454545454545
Q72F66,0.0
P01703,0.0
Q9C5C0,0.01904761904761905
Q5NGZ7,0.0
EBI-6780128,0.0
Q99700-5,0.045454545454545456
O80476,0.0
Q9NIS1,0.0
G3MYZ3,0.0
A0A1D6J0U3,0.0
C0P5Z2,0.0
A8MR80,0.1111111111111111
Q9VH20,0.17857142857142858
Q8RWF0,0.1
P80206,0.0
Q9ZKA3,0.0
A0A1D6F515,0.0
Q5NGF9,0.025974025974025976
A0A1D6FRP9,0.004597701149425287
Q72D94,0.0
EBI-6770708,0.0
P05466,0.0
Q9DCT8,0.0
P07270,0.05446416474732421
Q9UQB8-3,0.05555555555555555
Q9VXP4,0.0
Q96JJ7-2,0.0
Q9SXS7,0.0
Q62241,0.0
A1IGX6,1.0
P0AB06,0.05555555555555555
Q6DDJ1,0.0
Q9KQW9,0.0
